friday_utc,token_address,x_end_n,x_end_qty,x_end_vol,x_full_n,x_full_vol,x_start_n,x_start_qty,x_start_vol,z_end_n,z_end_qty,z_end_vol,z_start_n,z_start_qty,z_start_vol
2026-08-28 00:00:00,0x373c06c4f7bde527d7dae4ba169e42b55e393ced,0,,,4,0.353936364499,0,,,0,,,0,,
2026-08-28 00:00:00,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0,,,0,,0,,,4,0.7690453774973158,395.98452680828996,0,,
2026-08-28 00:00:00,0x3b14c39e89d60d627b42a1a4ca45b5bb45fc12e2,2,0.005742110815365423,0.42007289638539763,7,86.6076984875395,0,,,0,,,2,0.3060313528971634,20.049999580150374
2026-08-28 00:00:00,0x3fb8976980d486084b2eb4a404bd12e72823958f,0,,,4,0.398921978862,0,,,0,,,0,,
2026-08-28 00:00:00,0x408c14038a04f7bd235329e26d2bf569ee20e250,21,55.54153995774974,943.215757250817,665,39374.80185347193,2,2.057699242387,29.172061492778,4,6.858010236178286,97.67522391260684,12,30.95429337476338,475.9774410221235
2026-08-28 00:00:00,0x40e7a279850e443f582059ae5dc1c3b6563e6395,0,,,4,0.326301838406,0,,,0,,,0,,
2026-08-28 00:00:00,0x411efb0e7f985935daec3d4c3ebaea0d0ad7d89f,198,260.1759832697678,15670.69613627995,10025,928038.7870128718,538,1307.4862227630786,78770.48344730231,33,274.7953672044006,16630.048275588604,474,2084.7990908832085,124989.73505023627
2026-08-28 00:00:00,0x4189f0c66ebbb0bfef1c31f763131361ef32f77c,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x41f4267525a8aff329540ef24fd83d9044758b33,2,0.077341690306226,2.4426780583895655,8,62.34214213794436,0,,,0,,,0,,
2026-08-28 00:00:00,0x43b07d15ce533bec5476d70c22a78a1b2b662155,16,32.965485527309035,4443.742879494744,2719,290157.27848981845,28,26.182409210025394,3621.4376692603632,293,490.4502231446582,66742.4512482203,17,4.643959170199936,623.5362917785998
2026-08-28 00:00:00,0x44c4f142009036cf477ed2d09932051843137cf1,1,0.21873397262618988,24.515568000000005,11,1098.0587990627407,0,,,2,0.2273548185976587,24.260890500000002,0,,
2026-08-28 00:00:00,0x44f6d488021f8233b9416294d1fe9b1fee28382d,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x47f93d52cbec7c6d2cfc080e154002370a60daea,17,0.6648409857230948,1318.4484704908198,2913,164185.048767834,7,0.00846142086497843,14.170461574993002,25,1.7493724470659857,2934.953549901908,30,3.0597742217530133,5590.054563232772
2026-08-28 00:00:00,0x48961813349333209994750ffa89b3c5c22ec969,0,,,0,,0,,,0,,,1,0.3710269676526545,24.3093
2026-08-28 00:00:00,0x48d60243c66437c6ac3c2495be94747aed5dfe25,0,,,4,0.351125575812,0,,,0,,,0,,
2026-08-28 00:00:00,0x48e39e56acdba37b09020c0b734a613c9a2f100a,242,1978.3889660231714,17544.821079308163,4322,467520.40677559446,947,14186.916354926263,121737.25941941737,45,1105.5546561384722,9004.35690768335,111,2617.0364807255137,22845.53346414984
2026-08-28 00:00:00,0x4a0e65a3eccec6dbe60ae065f2e7bb85fae35eea,3731,5522.8134665773705,777707.8378149237,121007,16484556.84292329,5762,5462.313404256319,768498.0387091388,4801,5122.464408050056,719832.238925115,5096,6056.772446673528,852902.7432943264
