friday_utc,token_address,x_end_n,x_end_qty,x_end_vol,x_full_n,x_full_vol,x_start_n,x_start_qty,x_start_vol,z_end_n,z_end_qty,z_end_vol,z_start_n,z_start_qty,z_start_vol
2026-08-28 00:00:00,0x156e175dd063a8ce274c50654ef40e0032b3fbcf,7,0.12958377175014346,48.47267216279182,18,120.3181913440226,0,,,0,,,2,0.27450543652994475,179.98011297128303
2026-07-03 00:00:00,0x15cd20759ce7f3285c29a319de2d1a2e098c6f43,0,,,0,,0,,,0,,,0,,
2026-07-10 00:00:00,0x15cd20759ce7f3285c29a319de2d1a2e098c6f43,0,,,6,5.788392261834,0,,,2,0.010732824889237717,1.927997184664,2,0.010732831518802803,1.930645313976
2026-07-17 00:00:00,0x15cd20759ce7f3285c29a319de2d1a2e098c6f43,0,,,3,37.515241014672,0,,,0,,,0,,
2026-07-24 00:00:00,0x15cd20759ce7f3285c29a319de2d1a2e098c6f43,0,,,2,30.0417,0,,,0,,,4,1.159043098924405,212.34893815489102
2026-07-31 00:00:00,0x15cd20759ce7f3285c29a319de2d1a2e098c6f43,0,,,4,48.262478827942,0,,,0,,,0,,
2026-08-07 00:00:00,0x15cd20759ce7f3285c29a319de2d1a2e098c6f43,0,,,0,,0,,,0,,,0,,
2026-08-14 00:00:00,0x15cd20759ce7f3285c29a319de2d1a2e098c6f43,0,,,0,,0,,,0,,,0,,
2026-08-21 00:00:00,0x15cd20759ce7f3285c29a319de2d1a2e098c6f43,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x15cd20759ce7f3285c29a319de2d1a2e098c6f43,0,,,0,,0,,,0,,,0,,
2026-07-03 00:00:00,0x1af6446f07eb1d97c546afc8c9544cbdf3ad5137,0,,,0,,0,,,0,,,0,,
2026-07-10 00:00:00,0x1af6446f07eb1d97c546afc8c9544cbdf3ad5137,0,,,6,5.866792955508,0,,,2,0.03016604259395022,1.957098704304,2,0.030166047836521697,1.9567935619140002
2026-07-17 00:00:00,0x1af6446f07eb1d97c546afc8c9544cbdf3ad5137,0,,,6,305.531844203433,0,,,0,,,0,,
2026-07-24 00:00:00,0x1af6446f07eb1d97c546afc8c9544cbdf3ad5137,0,,,6,59.97718116704299,0,,,0,,,3,0.8669443991533055,50.63890033825231
2026-07-31 00:00:00,0x1af6446f07eb1d97c546afc8c9544cbdf3ad5137,0,,,11,349.32777832237196,1,0.11082124530186246,6.5734930962360005,2,0.8643042350907519,50.430033769493996,2,1.261620238156206,74.92099999999999
2026-08-07 00:00:00,0x1af6446f07eb1d97c546afc8c9544cbdf3ad5137,0,,,5,99.61194669448834,0,,,0,,,0,,
2026-08-14 00:00:00,0x1af6446f07eb1d97c546afc8c9544cbdf3ad5137,0,,,1,27.1577283303265,0,,,0,,,0,,
2026-08-21 00:00:00,0x1af6446f07eb1d97c546afc8c9544cbdf3ad5137,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x1af6446f07eb1d97c546afc8c9544cbdf3ad5137,1,1.048773566032875,73.22527686248513,3,108.18769515266013,0,,,0,,,1,1.7467248908296944,104.72000609151553
2026-07-03 00:00:00,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0,,,0,,0,,,0,,,0,,
2026-07-10 00:00:00,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0,,,6,5.851214778321999,0,,,2,0.0940664830487367,1.951906649064,2,0.09406649755117764,1.9515983205480003
2026-07-17 00:00:00,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0,,,21,197.78293140151737,1,0.3066632446231541,6.420592791216,6,0.25998701622216197,14.443658792819,3,0.261694558912709,5.412852679414
2026-07-24 00:00:00,0x1b0e319c6a659f002271b69db8a7df2f911c153e,940,8478.202548166146,179322.14496836034,49464,7508110.542299271,4801,42925.70131554718,912538.9614052605,1305,14225.76655018015,300901.1899548735,1047,12483.567741993613,264470.5659729007
2026-07-31 00:00:00,0x1b0e319c6a659f002271b69db8a7df2f911c153e,805,10547.392127555226,230941.31866737985,21672,3269072.3397032395,10027,70511.41655516469,1538054.937152083,1944,12306.059522913394,265707.1401754581,570,6229.864833285378,136051.8162687321
2026-08-07 00:00:00,0x1b0e319c6a659f002271b69db8a7df2f911c153e,500,2449.7681500422614,48184.572035829966,17918,2273979.297874124,819,3700.492845583431,71072.96349049085,2494,33906.21519678677,666065.9746178625,841,7921.968917181399,154090.83558741506
