t,o,h,l,c,v
1785344400000,341.23194436800094,343.25860231739557,341.23194436800094,342.98103526618456,487.3094597328199
1785348000000,342.98103526618456,344.2075758683233,342.98103526618456,344.08148320662735,3.0470541199155052
1785351600000,344.08148320662735,345.1557791049755,338.879795991863,339.47497473393673,1147.260371862985
1785355200000,339.47497473393673,339.47497473393673,338.01162015640057,338.7553771026291,1.4672429119899395
1785358800000,338.7553771026291,339.4626036982159,338.7553771026291,339.4322006026548,3.056833171387396
1785362400000,339.4322006026548,340.4134200270551,339.4322006026548,340.4134200270551,157.72611577440463
1785366000000,340.4134200270551,340.4134200270551,340.4134200270551,340.4134200270551,0.0
1785369600000,340.4134200270551,340.4134200270551,340.3921008409187,340.3921008409187,1.2558766560525696
1785373200000,340.3921008409187,340.3921008409187,339.64639363391126,339.64639363391126,7.929896281581226
1785376800000,339.64639363391126,340.2968275994187,339.64639363391126,340.2968275994187,0.6832479704541128
1785380400000,340.2968275994187,341.1953439611737,339.43047739007335,339.61517321348407,244.0351262738848
1785384000000,339.61517321348407,339.61517321348407,339.5923175368111,339.5923175368111,3.6994745602447403
1785387600000,339.5923175368111,339.5923175368111,339.3579475489783,339.3579475489783,40.722953705877394
1785391200000,339.3579475489783,339.937687450607,338.73276736807014,339.937687450607,92.64236775688796
1785394800000,339.937687450607,339.937687450607,339.937687450607,339.937687450607,0.0
1785398400000,339.937687450607,339.937687450607,339.52161140245744,339.55447418325,14.346610461676617
1785402000000,339.55447418325,340.56353779256506,339.44942206605094,339.4785132460781,6.723288728503284
1785405600000,339.4785132460781,339.4785132460781,336.15784102961163,336.3643131627242,713.681860607488
1785409200000,336.3643131627242,336.3643131627242,333.1589666634604,334.8552726789304,1606.258310045663
1785412800000,334.8552726789304,335.91537306307794,334.8552726789304,335.2474159319945,2.208985383975267
1785416400000,335.2474159319945,336.696854254145,332.4453721009372,332.6040498626256,610.0137550795906
1785420000000,332.6040498626256,334.0065626886301,330.8606217567918,331.99141587387123,614.3221043249667
1785423600000,331.99141587387123,331.99141587387123,331.99141587387123,331.99141587387123,0.0
1785427200000,331.99141587387123,332.77554361800844,331.99141587387123,332.77554361800844,10.08466145806898
1785430800000,332.77554361800844,332.78648893454414,332.29868502789094,332.4253006560147,90.4269497906484
1785434400000,332.4253006560147,335.0424725429946,332.4253006560147,335.0424725429946,10.893962951955801
1785438000000,335.0424725429946,335.14739126533544,334.2372918295913,334.2372918295913,165.34096015721175
1785441600000,334.2372918295913,338.21241586172715,320.19602408567073,320.19602408567073,4964.945529719909
1785445200000,320.19602408567073,321.49270469452887,308.05986684452745,312.5759287752198,5661.36107131254
1785448800000,312.5759287752198,315.00312126935694,311.52659336872944,313.4773882145832,1060.2005856129533
1785452400000,313.4773882145832,314.5409499178613,312.8347269310361,314.16440654268115,251.34094806818732
1785456000000,314.16440654268115,314.2180892147105,313.24300098376597,314.2180892147105,485.9811812611717
1785459600000,314.2180892147105,316.02201108314654,314.2180892147105,315.2135372978657,39.4964345582729
1785463200000,315.2135372978657,316.5225508525287,314.3806908379185,315.06332000473856,360.0215126817344
1785466800000,315.06332000473856,316.11009081321237,315.06332000473856,316.11009081321237,10.016299109617437
1785470400000,316.11009081321237,316.11009081321237,314.2872398837911,314.2872398837911,88.01530326707478
1785474000000,314.2872398837911,315.1585392288042,310.80331583192986,312.64161795058084,1968.2872873023232
1785477600000,312.64161795058084,314.0630817188874,311.452809540657,311.452809540657,12.26974549916831
1785481200000,311.452809540657,313.1198909981651,311.452809540657,312.7290206636121,274.2433957536211
1785484800000,312.7290206636121,312.7290206636121,310.4728766668451,311.4283143822432,830.2871764988341
1785488400000,311.4283143822432,311.4283143822432,311.4283143822432,311.4283143822432,0.0
1785492000000,311.4283143822432,311.8870753359321,309.04378618103743,310.0774261380479,239.57286092302945
1785495600000,310.0774261380479,310.0774261380479,308.42136538851065,308.6180700532992,444.6176989252955
1785499200000,308.6180700532992,310.0492118783095,308.6180700532992,309.51948882747183,253.01786155524485
1785502800000,309.51948882747183,309.51948882747183,302.5097622242509,304.25449084066975,4140.8613559954565
1785506400000,304.25449084066975,305.43296493460826,302.2015365272872,303.3937618558664,3163.692115472783
1785510000000,303.3937618558664,303.9998490123175,302.3151104183527,303.33125120862115,1358.2716783088972
1785513600000,303.33125120862115,303.33125120862115,300.8993111354247,300.8993111354247,985.2324870767268
1785517200000,300.8993111354247,303.4075830445198,300.8993111354247,303.1866145728978,50.2710306364074
1785520800000,303.1866145728978,303.80570321622554,301.86928137510205,303.80570321622554,9.08562164593664
1785524400000,303.80570321622554,310.90175136279436,303.80570321622554,310.54132195248997,2232.6267136104193
1785528000000,310.54132195248997,310.54132195248997,308.2210433092242,308.2210433092242,1110.8082126233558
1785531600000,308.2210433092242,308.62860925689483,308.2210433092242,308.62860925689483,1.0164806697319533
1785535200000,308.62860925689483,308.62860925689483,308.62860925689483,308.62860925689483,0.0
1785538800000,308.62860925689483,308.62860925689483,307.31640372662815,307.31640372662815,1.507734227815322
1785542400000,307.31640372662815,307.85030324920706,307.31640372662815,307.85030324920706,2.3221363869299965
1785546000000,307.85030324920706,307.85030324920706,307.85030324920706,307.85030324920706,0.0
1785549600000,307.85030324920706,308.453912993732,307.85030324920706,308.453912993732,9.973992996374042
1785553200000,308.453912993732,308.453912993732,308.453912993732,308.453912993732,0.0
1785556800000,308.453912993732,308.78469204145466,308.12729270251435,308.78469204145466,200.40653809774417
1785560400000,308.78469204145466,308.78469204145466,308.78469204145466,308.78469204145466,0.0
1785564000000,308.78469204145466,309.6060831861864,308.78469204145466,309.6060831861864,53.0482282834477
1785567600000,309.6060831861864,309.6060831861864,309.6060831861864,309.6060831861864,0.0
1785571200000,309.6060831861864,309.6060831861864,309.6060831861864,309.6060831861864,0.0
1785574800000,309.6060831861864,309.6060831861864,309.6060831861864,309.6060831861864,0.0
1785578400000,309.6060831861864,309.6060831861864,309.6060831861864,309.6060831861864,0.0
1785582000000,309.6060831861864,309.6060831861864,309.6060831861864,309.6060831861864,0.0
1785585600000,309.6060831861864,309.6060831861864,306.69563096822463,306.87198047972777,91.22766380565984
1785589200000,306.87198047972777,308.2643219652032,304.97369253576096,306.98912105320676,3694.4762602604014
1785592800000,306.98912105320676,307.5837096327733,306.88917652389546,307.5837096327733,37.395152093344244
1785596400000,307.5837096327733,308.19163499819246,307.5837096327733,308.07067893244636,65.7717596792002
1785600000000,308.07067893244636,308.8283263264655,307.8239655728504,308.8283263264655,42.39384207870524
1785603600000,308.8283263264655,309.30700345465095,307.7264178203455,307.7415807535071,509.08729767705205
1785607200000,307.7415807535071,309.0281383815316,307.70845823163694,308.41189899949705,261.98169855691094
1785610800000,308.41189899949705,308.41189899949705,306.9347103417572,306.9347103417572,490.75059853671274
1785614400000,306.9347103417572,309.00229701516287,306.9347103417572,309.00229701516287,50.099274750512286
1785618000000,309.00229701516287,309.00229701516287,307.8560013660115,307.91152456607824,4.122454563341898
1785621600000,307.91152456607824,307.91152456607824,307.91152456607824,307.91152456607824,0.0
1785625200000,307.91152456607824,307.91152456607824,307.91152456607824,307.91152456607824,0.0
1785628800000,307.91152456607824,307.91152456607824,307.91152456607824,307.91152456607824,0.0
1785632400000,307.91152456607824,308.12561924229306,307.91152456607824,308.08049499254093,56.72985298119947
1785636000000,308.08049499254093,309.6771832768452,308.03264577381896,309.6771832768452,12.112449129693601
1785639600000,309.6771832768452,309.6771832768452,309.6771832768452,309.6771832768452,0.0
1785643200000,309.6771832768452,309.6771832768452,309.6771832768452,309.6771832768452,0.0
1785646800000,309.6771832768452,309.6771832768452,309.6771832768452,309.6771832768452,0.0
1785650400000,309.6771832768452,309.6771832768452,309.6771832768452,309.6771832768452,0.0
1785654000000,309.6771832768452,310.84333977717506,309.6771832768452,310.84333977717506,3.7169338901874376
1785657600000,310.84333977717506,311.4319154543196,310.58261373121826,311.4319154543196,3.006145857355657
1785661200000,311.4319154543196,311.4319154543196,310.0541583195751,310.2135274126453,4.366498915577395
1785664800000,310.2135274126453,310.4637118867191,310.2135274126453,310.46000514880717,6.013305542648971
1785668400000,310.46000514880717,312.13513413652976,310.46000514880717,310.61255261434536,924.0654198135126
1785672000000,310.61255261434536,310.61255261434536,310.61255261434536,310.61255261434536,0.0
1785675600000,310.61255261434536,310.61255261434536,310.61255261434536,310.61255261434536,0.0
1785679200000,310.61255261434536,311.17356446041134,309.9388365522136,309.9388365522136,11.345270018974466
1785682800000,309.9388365522136,309.9388365522136,309.9388365522136,309.9388365522136,0.0
1785686400000,309.9388365522136,311.4572815431407,309.9388365522136,311.4572815431407,49.95359000481117
1785690000000,311.4572815431407,311.4572815431407,311.4572815431407,311.4572815431407,0.0
1785693600000,311.4572815431407,311.7010535986989,310.37242241937577,311.4272255409147,150.2190758605706
1785697200000,311.4272255409147,312.63200898725336,310.84503323883985,311.2607645638628,15.665358585585196
1785700800000,311.2607645638628,311.9801888150282,311.2607645638628,311.9801888150282,0.2728765919489526
