t,o,h,l,c,v
1783850400000,408.4926240251496,409.5046448732322,407.24937376721005,408.58446960710125,3788.2900748661323
1783854000000,408.58446960710125,409.0630409163578,407.06209170137436,409.0630409163578,2371.942825181542
1783857600000,409.0630409163578,410.4662266636276,406.8161728339974,408.69840330590125,9642.772561059
1783861200000,408.69840330590125,409.3362680897324,406.9600384948616,408.3507750507625,3016.2885104301995
1783864800000,408.3507750507625,410.2504422175454,406.8318516786253,408.6207770129982,6817.139394750806
1783868400000,408.6207770129982,409.5935267073781,408.4072614408466,408.9828685363975,613.5012048124894
1783872000000,408.9828685363975,409.7891473807942,407.0688052496429,407.2203999186545,3948.9122201522805
1783875600000,407.2203999186545,408.8314567823192,406.18177570628234,407.8734054183652,1661.6376321905557
1783879200000,407.8734054183652,408.1760892166123,406.24223246057113,407.6111289170302,2291.494370387767
1783882800000,407.6111289170302,407.93346096249286,406.45897083189146,407.5027623945605,3023.6188743097564
1783886400000,407.5027623945605,408.68584479122023,407.5027623945605,408.68584479122023,635.2747112632459
1783890000000,408.68584479122023,408.7370877599133,405.37133936065027,406.5427326498602,2148.953033789102
1783893600000,406.5427326498602,408.3267021046202,404.83590311802686,406.10422426092896,4704.111347029689
1783897200000,406.10422426092896,406.6161310745866,404.4888386179933,404.7847904622994,4817.110718632281
1783900800000,404.7847904622994,407.97882157793157,403.5478340397038,403.7313937267537,25382.987930221363
1783904400000,403.7313937267537,405.8745231084192,403.3708566215597,403.65293856031064,15811.701728914144
1783908000000,403.65293856031064,404.2838516062044,401.3181503392719,402.8220878441429,12648.18003880625
1783911600000,402.8220878441429,403.8714905024706,400.2332300763432,401.1712285167017,11171.069262960847
1783915200000,401.1712285167017,402.48032140105346,399.05607045036936,399.67299173403006,14415.953280322377
1783918800000,399.67299173403006,401.2831817703821,398.04279457578093,399.2888139935343,14715.452986970415
1783922400000,399.2888139935343,401.00812367562725,399.0535913351861,401.00812367562725,6722.7760282151985
1783926000000,401.00812367562725,402.6179616993019,399.9835122830718,402.6179616993019,13020.286932282132
1783929600000,402.6179616993019,404.76114088670164,400.7559362191518,403.26044694423564,17011.83329427236
1783933200000,403.26044694423564,404.35426932582897,401.71172666335355,403.10920154630367,7586.059256525452
1783936800000,403.10920154630367,404.9196939441865,402.06416966376804,403.7978570986464,9569.14528966227
1783940400000,403.7978570986464,406.76306085474056,403.64113570725647,405.58780111398835,12370.883079831914
1783944000000,405.58780111398835,405.58780111398835,402.952794861421,404.85994396536444,11808.714682800135
1783947600000,404.85994396536444,405.1016402276191,394.4592362818508,395.2261211568128,50265.80021651473
1783951200000,395.2261211568128,400.6577279572037,392.64391741390915,397.12374863423975,54257.03465837805
1783954800000,397.12374863423975,400.19281585589306,395.32849636975163,396.31522469989534,34929.622848583014
1783958400000,396.31522469989534,396.31522469989534,393.16122666081435,394.0082376714154,23717.85489297609
1783962000000,394.0082376714154,395.5272006138353,391.4082111647978,393.86056655366525,15686.042372481985
1783965600000,393.86056655366525,395.09302433397295,391.5795526040115,392.26429967802454,10807.10481163477
1783969200000,392.26429967802454,394.5511996299439,390.5202068271413,394.2137465206976,14968.176526554293
1783972800000,394.2137465206976,395.1029664103053,392.4995642152899,393.672394599812,7726.613832236463
1783976400000,393.672394599812,395.6439809371178,392.6095094683416,393.5697323836625,2224.253332269234
1783980000000,393.5697323836625,394.36915813077087,392.9308137975403,393.323897519581,4081.743084009085
1783983600000,393.323897519581,394.0216449305346,390.9556688849508,392.13856139582987,3085.8115349964155
1783987200000,392.13856139582987,394.63566403534116,391.2582505685486,394.32213942209904,15641.28798058348
1783990800000,394.32213942209904,396.5372618657693,393.1073555113906,393.90570230234545,12526.569992536093
1783994400000,393.90570230234545,395.90468294659996,392.64090422987005,392.64090422987005,4195.323490458004
1783998000000,392.64090422987005,393.9774998561883,391.3172414380587,392.97316344897877,4426.157838396307
1784001600000,392.97316344897877,394.9257302665761,391.99146165176734,394.23500275930326,2679.095893871988
1784005200000,394.23500275930326,396.07490347899636,393.7234039335626,395.65165946625336,14734.67344896542
1784008800000,395.65165946625336,397.0047711054917,394.70070910715623,394.8678630054367,4121.219300347908
1784012400000,394.8678630054367,396.2240966679005,393.3916029475753,395.09257670615636,6529.75386331479
1784016000000,395.09257670615636,397.40972470077355,393.3263551297202,394.90384362026754,7499.868229120356
1784019600000,394.90384362026754,395.94548329360407,393.7400660146574,395.34904918998694,8713.276185764822
1784023200000,395.34904918998694,396.14161564065233,392.6306480569137,396.14161564065233,7140.8108002020645
1784026800000,396.14161564065233,397.4077529504667,393.96636436464803,397.4077529504667,9719.749574038591
1784030400000,397.4077529504667,400.52524321383123,395.4594638778337,397.33209109476286,21983.267499171896
1784034000000,397.33209109476286,400.7845555452472,395.3151739197435,398.08202004583404,74267.59940699922
1784037600000,398.08202004583404,399.86435244442725,396.4283879855527,398.3694898792209,54176.20624298437
1784041200000,398.3694898792209,402.4561406180198,395.74221942888175,396.03577457602995,44984.11441667189
1784044800000,396.03577457602995,398.6301185683753,394.5086577828454,396.8554760349278,27391.05501415099
1784048400000,396.8554760349278,397.47511648110464,394.0267278082883,395.34364521413045,13319.156982016031
1784052000000,395.34364521413045,398.3379986545648,394.55198490077356,395.85056908192456,16920.529537109913
1784055600000,395.85056908192456,397.93865125663564,395.5647255743606,396.88474850158667,17145.505630314412
1784059200000,396.88474850158667,397.35391704762037,394.55335382544854,395.5466769875707,4058.278469439018
1784062800000,395.5466769875707,396.0715625340445,393.7781538427264,395.8254907907136,2278.94563750126
1784066400000,395.8254907907136,397.3241139823738,393.71579124913234,396.07272362924294,4778.19015431431
1784070000000,396.07272362924294,397.6616262872895,394.7563711312645,395.6414447541446,3220.0141653839287
1784073600000,395.6414447541446,397.62963875046864,394.6160911109311,396.00565284678976,13770.82441329748
1784077200000,396.00565284678976,398.81383366882244,395.3998378398815,397.3932229570066,6818.254523060618
1784080800000,397.3932229570066,399.5448310006728,396.45985829569213,396.7232227142251,57220.002779165916
1784084400000,396.7232227142251,397.89063457680936,395.69397675848296,397.2818964662143,8058.67718931597
1784088000000,397.2818964662143,398.5395868841152,395.90814342781243,397.28177169933394,3775.2495859104165
1784091600000,397.28177169933394,399.063973201963,395.9111738661409,397.09363919784903,6122.939493304426
1784095200000,397.09363919784903,398.72274879752433,395.78647113508543,398.0550884452638,5339.8519615158975
1784098800000,398.0550884452638,398.78849959930426,396.50195393757724,397.86025677909396,6550.072619192996
1784102400000,397.86025677909396,398.15860075035823,394.98704090652103,396.3259476907048,6926.787832013841
1784106000000,396.3259476907048,398.4494919021709,395.90278433739803,397.5683739142462,3787.96987729872
1784109600000,397.5683739142462,398.1385606552181,395.69912215035964,396.26618949936324,4690.677152526467
1784113200000,396.26618949936324,399.32052072400757,395.82966038495346,397.91106947451476,7926.064766338029
1784116800000,397.91106947451476,399.31275727981614,395.06741736027465,397.72202406690513,10662.456233755516
1784120400000,397.72202406690513,406.35740833735184,396.6387012728941,397.87993721071007,57974.55976971162
1784124000000,397.87993721071007,401.26231350804716,394.1663029067637,396.26611795957876,67911.17894143377
1784127600000,396.26611795957876,399.08425472325456,394.4970723259874,395.5470753837373,43114.6013845329
1784131200000,395.5470753837373,397.2544949365724,389.17175509828843,392.7741127621782,38737.33231159585
1784134800000,392.7741127621782,400.2068201969604,391.7843562473116,399.57712353476325,33421.23687961743
1784138400000,399.57712353476325,400.63201259725093,394.4538344381617,396.87108113153,31065.912465244815
1784142000000,396.87108113153,396.87108113153,392.905176274669,393.9802989858151,24256.640762156258
1784145600000,393.9802989858151,395.641151637395,392.192560912658,394.8591166670213,5143.948798280424
1784149200000,394.8591166670213,395.6268300589656,393.73921322701705,394.6234371145386,1984.7721299923808
1784152800000,394.6234371145386,395.88963399687356,393.0095207419205,395.7620206362746,3043.3379185350445
1784156400000,395.7620206362746,395.93100400420354,393.159199239395,395.18103876871885,1744.339492361023
1784160000000,395.18103876871885,396.833251310565,393.2177233141565,393.5765318671505,11175.712046424222
1784163600000,393.5765318671505,395.36648035548194,392.02641996239,393.6505755536604,6828.709349388557
1784167200000,393.6505755536604,395.62848422293825,392.5154996240157,393.1509510230547,4317.624112950498
1784170800000,393.1509510230547,397.1940095827077,393.1509510230547,395.37320070364626,4694.46284999701
1784174400000,395.37320070364626,397.0918787344811,394.2935792876216,395.16335924705993,1881.7567004759846
1784178000000,395.16335924705993,396.352714235153,393.1642085032343,394.6285349191269,9933.226436144543
1784181600000,394.6285349191269,396.34824818044797,393.41909985087193,393.90839570777194,5917.071133849176
1784185200000,393.90839570777194,396.3864415394506,392.5165145491172,394.0182915062795,3680.4161854866006
1784188800000,394.0182915062795,395.41739921891605,392.19970155982446,394.08768305101376,7476.265603894556
1784192400000,394.08768305101376,396.84874624682317,393.6743195902632,396.143054983879,3255.5926182822946
1784196000000,396.143054983879,396.31220218992576,392.59737536231864,393.5093916264412,4352.916611822183
1784199600000,393.5093916264412,394.7669454845143,391.9264726554161,392.4877471505879,7098.586043188868
1784203200000,392.4877471505879,394.7344408277818,390.82399990069166,391.5498985828887,7327.892572814668
1784206800000,391.5498985828887,392.9510187599859,385.65742331380045,387.8626834253263,32958.94159823079
1784210400000,387.8626834253263,395.5146123115847,386.9237967707797,394.9187892705825,50929.126390676494
1784214000000,394.9187892705825,395.34134911961337,391.5842147766069,393.5641814589797,32428.647395131924
1784217600000,393.5641814589797,394.06619302217223,386.8371941691149,389.0391909412038,20339.825699195437
1784221200000,389.0391909412038,390.6808833416179,386.5007500957659,388.93808785802753,14547.177555199645
1784224800000,388.93808785802753,392.19284647478844,387.41983496853305,389.7290422913391,15632.114670878756
1784228400000,389.7290422913391,392.75253837597074,388.63013267424867,391.57678478331707,19742.34647450506
1784232000000,391.57678478331707,392.477663434982,389.8361128495263,390.18111702827554,2457.381994768725
1784235600000,390.18111702827554,391.34641480381583,389.4241169062955,390.1994835644795,1888.4995793359285
1784239200000,390.1994835644795,392.0074019328878,388.8449391119181,389.7746606092856,3538.7903559665624
1784242800000,389.7746606092856,391.1785296137347,387.70120143045466,388.7035744226883,5882.850934554505
1784246400000,388.7035744226883,389.2855183184408,386.2875539048228,388.69809934806693,7912.989956338243
1784250000000,388.69809934806693,389.6803765873708,385.9009099871285,388.4198931075415,5432.579502747381
1784253600000,388.4198931075415,389.1006467975738,385.72247523370714,387.60941157384747,5065.34494074472
1784257200000,387.60941157384747,389.37501731475766,385.73583282657523,388.0174067912133,3016.856373574057
1784260800000,388.0174067912133,388.7747936330103,384.0847379303361,386.3573873283733,4764.79218697072
1784264400000,386.3573873283733,387.5356442209047,383.7957588317956,384.5110971893255,5702.910576537685
1784268000000,384.5110971893255,387.0311136225981,384.1957290230281,385.83143995029116,3695.8125678509314
1784271600000,385.83143995029116,387.4690631583257,383.25770930134547,384.6557360825778,3284.761406051094
1784275200000,384.6557360825778,386.1538360112291,382.25394383112086,383.45840715219146,6346.424767616658
1784278800000,383.45840715219146,386.66303619702114,383.3152665096176,385.62411852743014,3663.967931015613
1784282400000,385.62411852743014,385.6887526610473,382.6547818349222,385.072627449426,4680.594208133722
1784286000000,385.072627449426,385.74166752070647,383.0256073226459,384.97020454213504,2986.201574509848
1784289600000,384.97020454213504,385.3083436843613,382.5131259563818,382.99112462293385,3439.2990305959443
1784293200000,382.99112462293385,384.19144684605027,377.824570494934,381.068331387625,19816.704379054387
1784296800000,381.068331387625,384.0756987967618,378.2255083287084,379.9721693745475,23758.938349653912
1784300400000,379.9721693745475,382.9165139563163,378.12737375034516,381.78481939391907,16860.603638539887
