cluster_id,n_launches,fee_revenue_usd,vol_usd_24h,n_zero_volume_tokens,zero_volume_share,cost_usd,fee_to_cost_ratio,fee_per_launch_usd,vol_per_launch_usd
0xda061ff446df1affb1633c241bc0c8571ddd403a,1,3.396569028354357,339.6569028354357,0,0.0,1.2570078784944647,2.702106396041426,3.396569028354357,339.6569028354357
0xd9ffa94c1a889dded3b1540e77d8bf4bcfdf8307,1,82.70756053326627,8270.756053326628,0,0.0,1.2570078784944647,65.79716957090693,82.70756053326627,8270.756053326628
0xd9ee9cbae95835d44aba73901759d43230fe51af,1,17.230405532306346,1723.0405532306347,0,0.0,1.2570078784944647,13.707476163907131,17.230405532306346,1723.0405532306347
0xd9d205f815be54466b11c2fd1b42eb1821774274,1,24.567826324879444,2456.7826324879443,0,0.0,1.2570078784944647,19.544687623043906,24.567826324879444,2456.7826324879443
0xd9cd7d8a76b11e116d05541059ec147911e67467,1,1.2509975110221583,125.09975110221583,0,0.0,1.2570078784944647,0.995218512488955,1.2509975110221583,125.09975110221583
0xd9cb9f0f41dfffb9730b68c717f39531a6ecbe92,1,14.400906068206043,1440.0906068206043,0,0.0,1.2570078784944647,11.456496267512819,14.400906068206043,1440.0906068206043
0xdba5f5d4b3fe8c73e9f9cc43d46867b2cf191d54,1,1.0912074257421644,109.12074257421644,0,0.0,1.2570078784944647,0.8680991141034997,1.0912074257421644,109.12074257421644
0xd9c4e2d3a04f5a158bb8eb1ad9ef1f1902f788e3,1,78.8659966415905,7886.59966415905,0,0.0,1.2570078784944647,62.74105197817007,78.8659966415905,7886.59966415905
0xd9c13e4f4fb1686f763071966922e6f35e01d7a8,1,5.240174346165875,524.0174346165875,0,0.0,1.2570078784944647,4.168768100675791,5.240174346165875,524.0174346165875
0xd9bebb1182f4e2ec8f8b07dec3b6fd7bf0a9d6b4,1,13.358572576718787,1335.8572576718786,0,0.0,1.2570078784944647,10.627278321213492,13.358572576718787,1335.8572576718786
0xd9b8c7d245e75a87059ece66df80a40ad5abc69c,1,1.817833688774959,181.78336887749592,0,0.0,1.2570078784944647,1.4461593438477116,1.817833688774959,181.78336887749592
0xd9b5d92948f766823cad8c5366ee1f8c59248015,1,46.44466699402853,4644.466699402853,0,0.0,1.2570078784944647,36.948588619552595,46.44466699402853,4644.466699402853
0xd9aefbf74b88732f7d7be9c31ad207e5e52ba8aa,1,5.513460110113636,551.3460110113635,0,0.0,1.2570078784944647,4.38617784696559,5.513460110113636,551.3460110113635
0xd9a7f999d69379cb15fee871fc4587372c27c255,1,181.9992316555693,18199.92316555693,0,0.0,1.2570078784944647,144.78766185105556,181.9992316555693,18199.92316555693
0xd9a11c9c9624c9ecbfe126921a7354bdd652a0d2,1,82.6174821203186,8261.74821203186,0,0.0,1.2570078784944647,65.72550859368572,82.6174821203186,8261.74821203186
0xd9a08109df4623fc0a6199278dfd6bbf89d8d9e5,1,0.1445104171257418,14.45104171257418,0,0.0,1.2570078784944647,0.11496381176132633,0.1445104171257418,14.45104171257418
0xd998bff771cd6571acda52cab2babe041f25c8c1,1,38.18068233309341,3818.068233309341,0,0.0,1.2570078784944647,30.374258575708314,38.18068233309341,3818.068233309341
0xd99337dfc5c04bd2f6e8570ef83196a98e5f0217,1,3.149468297231531,314.9468297231531,0,0.0,1.2570078784944647,2.5055278897724107,3.149468297231531,314.9468297231531
0xd9924eb33f8ec4352a9fa3ecd80a559e78aa091f,1,31.31380490381803,3131.380490381803,0,0.0,1.2570078784944647,24.91138316596949,31.31380490381803,3131.380490381803
0xd98ea32f66cbbf8aaef2c9195215836f49b447c5,1,3.616234705684279,361.6234705684279,0,0.0,1.2570078784944647,2.876859220656192,3.616234705684279,361.6234705684279
0xd98993ae8c687b316598d6fe4839c05e78de67f9,1,31.858226080216937,3185.8226080216937,0,0.0,1.2570078784944647,25.344491968000998,31.858226080216937,3185.8226080216937
0xd9c9dd16d243001eea7bdf027977deb799d7759d,1,23.647032608569845,2364.7032608569843,0,0.0,1.2570078784944647,18.812159424881422,23.647032608569845,2364.7032608569843
0xdba39ffd5f012c30292886925e8869621f7ac95a,1,305.37837943628944,30537.837943628943,0,0.0,1.2570078784944647,242.94070439880235,305.37837943628944,30537.837943628943
0xdb97de8ffe3018fb9b489f4eac8eef9d6a7470f1,1,12.729311267302961,1272.931126730296,0,0.0,1.2570078784944647,10.126675802978284,12.729311267302961,1272.931126730296
0xdb927521d1a1991d332676f2a006d8ce50cac84a,1,90.99987569158566,9099.987569158566,0,0.0,1.2570078784944647,72.39403765756619,90.99987569158566,9099.987569158566
0xdb8e4d39190defd1e52dee6c9723cac6fa405109,1,4.15136235113016,415.136235113016,0,0.0,1.2570078784944647,3.302574647425681,4.15136235113016,415.136235113016
0xdb882529f4c57ccad05d6d3464c6ff30feb85f2b,1,3.587939599928097,358.7939599928097,0,0.0,1.2570078784944647,2.8543493332956835,3.587939599928097,358.7939599928097
0xdb7fec862ba98080179f7f55e0a4fefd70f80cfa,1,36.51854332799896,3651.854332799896,0,0.0,1.2570078784944647,29.051960574612878,36.51854332799896,3651.854332799896
0xdb7b36949dbf2e2e0695f7d19fa118f229e53d2c,1,693.9774824108066,69397.74824108066,0,0.0,1.2570078784944647,552.0868200460229,693.9774824108066,69397.74824108066
0xdb787eaf6dedfadd5fa8f377a4b957150b46a996,1,0.6166935247505234,61.669352475052335,0,0.0,1.2570078784944647,0.49060434329906155,0.6166935247505234,61.669352475052335
0xdb75bdd1f94f93e7cac860104b2a7db5eac067be,1,3.6530098460294527,365.3009846029453,0,0.0,1.2570078784944647,2.9061153144121197,3.6530098460294527,365.3009846029453
0xdb6f6b69f51452e58ed85d418633fb7262ad9269,1,1.95153937147614,195.153937147614,0,0.0,1.2570078784944647,1.5525275575945674,1.95153937147614,195.153937147614
0xdb67bb972f249a04d5cad608e8d9866fe103df82,1,45.70625564942984,4570.625564942984,0,0.0,1.2570078784944647,36.361152886466265,45.70625564942984,4570.625564942984
0xdb65126ae2f63d0476c18fe0a1c665a0fd628783,1,6.0232840099874645,602.3284009987465,0,0.0,1.2570078784944647,4.791763132942041,6.0232840099874645,602.3284009987465
0xdb59e2e8e99803110f38cb43cf6d0b9d44f6fcac,1,1.1814697197982362,118.14697197982362,0,0.0,1.2570078784944647,0.9399063760947135,1.1814697197982362,118.14697197982362
0xdb4ce1c6f650959755d0652525a2e31c5d3a746e,1,24.12105465639739,2412.105465639739,0,0.0,1.2570078784944647,19.189262906838344,24.12105465639739,2412.105465639739
0xda491208686546a15e5226c57b0933712bfcb6e1,1,11.184200790425605,1118.4200790425605,0,0.0,1.2570078784944647,8.897478672783716,11.184200790425605,1118.4200790425605
0xdb42845d0ff733b3128030f6216164ad6ad9f8d3,1,101.08937854286036,10108.937854286036,0,0.0,1.2570078784944647,80.42064037334156,101.08937854286036,10108.937854286036
0xdb3e6e96a9bff6aa01c244f3aed7b63c456329ae,1,43.955583312245345,4395.558331224534,0,0.0,1.2570078784944647,34.96842308171651,43.955583312245345,4395.558331224534
0xdb2e8f09c23fbccda28b8add6842500dadaeb11e,1,305.0639941720837,30506.39941720837,0,0.0,1.2570078784944647,242.69059835763557,305.0639941720837,30506.39941720837
0xdb292f983c8a650202931d34b46c8e7993365e27,1,15.14738968015969,1514.738968015969,0,0.0,1.2570078784944647,12.050353811864667,15.14738968015969,1514.738968015969
0xdb22801145db3c32cbb010e1909a4ec556044b58,1,59.2215515439241,5922.15515439241,0,0.0,1.2570078784944647,47.113110869960934,59.2215515439241,5922.15515439241
0xdb1c565f786590ab785740998c64be585ec6a80b,1,0.1845795765078213,18.45795765078213,0,0.0,1.2570078784944647,0.1468404292969864,0.1845795765078213,18.45795765078213
0xdb16f6be504a5d3b6391265353029519e3ebf3fa,1,7.092845700199368,709.2845700199368,0,0.0,1.2570078784944647,5.642642199422461,7.092845700199368,709.2845700199368
0xdb0a13eba2a64ac1b6219c332f4016696ae05be0,1,46.20467733425987,4620.467733425987,0,0.0,1.2570078784944647,36.75766725471907,46.20467733425987,4620.467733425987
0xdaff332d3fa96986eecd51af1cb580af7907a644,1,18.28422415926453,1828.422415926453,0,0.0,1.2570078784944647,14.545830994443559,18.28422415926453,1828.422415926453
0xdabe32ab5e49c5d4b867d933e81528254b9e70a2,1,32.536781831822545,3253.6781831822545,0,0.0,1.2570078784944647,25.884310184906944,32.536781831822545,3253.6781831822545
0xda911577f7e95c81de5a17ae63bc5fa5da37ba73,1,5.215173216337371,521.5173216337371,0,0.0,1.2570078784944647,4.148878702799902,5.215173216337371,521.5173216337371
0xda83966bdf576ab4addfdea3cbf1fb755b157f33,1,1.9585775116557365,195.85775116557363,0,0.0,1.2570078784944647,1.5581266793662034,1.9585775116557365,195.85775116557363
0xda7d7b05843e621b0ef7be486f1650721261927a,1,7.405747987626027,740.5747987626027,0,0.0,1.2570078784944647,5.891568473298665,7.405747987626027,740.5747987626027
0xda64dcd69d4cfaa64da1fb06597bc6bd328918c1,1,30.730235952547446,3073.0235952547446,0,0.0,1.2570078784944647,24.44713074460079,30.730235952547446,3073.0235952547446
0xda4f0ae06ceb457869cae1b40f63615c618dcf16,1,67.107682138125,6710.7682138125,0,0.0,1.2570078784944647,53.38684290388122,67.107682138125,6710.7682138125
0xdb446276c9ac82ed3e7024c0f32a36461eda5efd,1,1.5571174937332724,155.71174937332722,0,0.0,1.2570078784944647,1.2387491919288947,1.5571174937332724,155.71174937332722
0xd04202e65ca7fc933e8fbe2b9930daa5401ee0dd,1,31.81366918567119,3181.3669185671192,0,0.0,1.2570078784944647,25.30904517780338,31.81366918567119,3181.3669185671192
0xd03acdfb24e39a754df6196cae6dd4b6c358e472,1,0.924273612970107,92.4273612970107,0,0.0,1.2570078784944647,0.7352965950198515,0.924273612970107,92.4273612970107
0xd031dcdac5a55ed63117d542d7a8fcf8ab0b0a30,1,349.3009402685238,34930.09402685238,0,0.0,1.2570078784944647,277.8828567780229,349.3009402685238,34930.09402685238
0xd02d74172282f62284aebbbef8ed83594068de37,1,33.06537678676917,3306.537678676917,0,0.0,1.2570078784944647,26.304828595324334,33.06537678676917,3306.537678676917
0xd02c74e78950c914f2bd893f5905fd1cf4a18f42,1,4.618561443980211,461.8561443980212,0,0.0,1.2570078784944647,3.6742501960384883,4.618561443980211,461.8561443980212
0xd0220f48383f28d0dcd857e8c55e78dde9972918,1,6.386034287531226,638.6034287531226,0,0.0,1.2570078784944647,5.080345474986096,6.386034287531226,638.6034287531226
0xd01c94d636efc5b646fdbd706af9da91c0b477a2,1,6.357440682431833,635.7440682431833,0,0.0,1.2570078784944647,5.057598119469406,6.357440682431833,635.7440682431833
0xcff5d366ca355728279232974166f8b34a5cc40d,1,45.40050008796831,4540.050008796831,0,0.0,1.2570078784944647,36.117912118693404,45.40050008796831,4540.050008796831
0xcfe84aac293daea5912140142dc4ceaccee20d77,1,0.0014369222252712491,0.1436922225271249,0,0.0,1.2570078784944647,0.001143129052613632,0.0014369222252712491,0.1436922225271249
0xcfdf0099cdefef740832f28020b7c16e358663e2,1,24.275943533532665,2427.5943533532663,0,0.0,1.2570078784944647,19.31248319828217,24.275943533532665,2427.5943533532663
0xcfd5468d35da35949403cec9beb112f22477777b,1,0.11317582020964526,11.317582020964526,0,0.0,1.2570078784944647,0.09003588771869708,0.11317582020964526,11.317582020964526
0xcfcbc352e5b8bbbc5e7e27ea36cc3c8520deb47b,1,2.150295390900893,215.0295390900893,0,0.0,1.2570078784944647,1.7106459137522119,2.150295390900893,215.0295390900893
0xcfc6c2ab5a1d645c7774ef9a9212b4b232e0cc46,1,429.84523005420806,42984.52300542081,0,0.0,1.2570078784944647,341.9590580204155,429.84523005420806,42984.52300542081
0xcfc43fe59de5c2328f1694bd2a8066f905f8df80,1,50.53254894871316,5053.2548948713165,0,0.0,1.2570078784944647,40.20066207479676,50.53254894871316,5053.2548948713165
0xd58c4a08e2cdb55f73ed12b62345a333fc6db8ef,1,33.36331883646274,3336.3318836462736,0,0.0,1.2570078784944647,26.541853402241546,33.36331883646274,3336.3318836462736
0xcfad0ab47677a66d58f188e28b8d4a06c2ad6cdf,1,1.362741489287462,136.2741489287462,0,0.0,1.2570078784944647,1.0841153127215368,1.362741489287462,136.2741489287462
0xcfa69e7e5bd20a12eb676a03a350925b296143c5,1,0.0,0.0,1,1.0,1.2570078784944647,0.0,0.0,0.0
0xcfa59691efce5f9ede0d586b1ca4d06e98453db9,1,172.6451992297077,17264.519922970772,0,0.0,1.2570078784944647,137.34615524962913,172.6451992297077,17264.519922970772
0xcf9db5e786201a10385e64336e661b8c77c5b6c7,1,4.223608404296872,422.3608404296872,0,0.0,1.2570078784944647,3.360049269822831,4.223608404296872,422.3608404296872
0xcf9d49c5a973322f3eff6720222b4207b8503336,1,87.23737187444989,8723.73718744499,0,0.0,1.2570078784944647,69.40081551353144,87.23737187444989,8723.73718744499
0xcf99dd3a63a6a0fff2dcaf562c1e4dbe6c051f61,1,0.9534767009656681,95.3476700965668,0,0.0,1.2570078784944647,0.7585288185366507,0.9534767009656681,95.3476700965668
0xcf927ce1e61f5bb76a26ecc40b53665a8638954c,1,0.7239073453726195,72.39073453726195,0,0.0,1.2570078784944647,0.5758972220919196,0.7239073453726195,72.39073453726195
0xcf7bc73e1ba0f38b0b747b74c3747b301e087a27,1,248.14886179634206,24814.886179634206,0,0.0,1.2570078784944647,197.41233610528622,248.14886179634206,24814.886179634206
0xcf74b6db590bee7b139a13509e238bc08bd0a270,1,1.1074315165176758,110.74315165176758,0,0.0,1.2570078784944647,0.881006026663939,1.1074315165176758,110.74315165176758
0xcf6de8d18246832c529bb9179276037c3c34497c,1,1.212496473711887,121.24964737118871,0,0.0,1.2570078784944647,0.9645893987268485,1.212496473711887,121.24964737118871
0xcf6c50831729fef76c01324d0ea54b95e1d4a129,1,1.1651747400163184,116.51747400163184,0,0.0,1.2570078784944647,0.9269430684968052,1.1651747400163184,116.51747400163184
0xcf6a41b192d513f59d94e0e271348f1cd4b242d7,1,0.5264691609407118,52.64691609407119,0,0.0,1.2570078784944647,0.4188272563345196,0.5264691609407118,52.64691609407119
0xcf3fceb285333d0c50123e13a8a9c9964ca172ae,1,1.5104841727149008,151.04841727149008,0,0.0,1.2570078784944647,1.2016505214939688,1.5104841727149008,151.04841727149008
0xcf3d91af26f32141c27e39f9304c259364e6e29c,1,0.3970759133117306,39.707591331173056,0,0.0,1.2570078784944647,0.31588975702150235,0.3970759133117306,39.707591331173056
0xcfb5563f0fd007fb1be834e15f75dc527ab11f0a,1,204.11180149627825,20411.180149627824,0,0.0,1.2570078784944647,162.3790948237697,204.11180149627825,20411.180149627824
0xd1ae48e3609927a5ff4a050158995e5938a0cabe,1,1.1100279554081716,111.00279554081716,0,0.0,1.2570078784944647,0.8830715975604441,1.1100279554081716,111.00279554081716
0xd1a0bc1879b2f4376a59a3d6a1ed96da0ec90179,1,8.6146974706699,861.4697470669901,0,0.0,1.2570078784944647,6.85333609920396,8.6146974706699,861.4697470669901
0xd19f3c5774616d780534910e7219cb411a022e75,1,1.3740458810296283,137.40458810296283,0,0.0,1.2570078784944647,1.0931084080995113,1.3740458810296283,137.40458810296283
0xd19cb8976d09a4e8bd4207e1c8b8829dea28853c,1,0.0,0.0,1,1.0,1.2570078784944647,0.0,0.0,0.0
0xd18b66fe89c28f1381cf96412c1c07d00ac15bae,1,146.576674126278,14657.6674126278,0,0.0,1.2570078784944647,116.60760177719399,146.576674126278,14657.6674126278
0xd180f2147699e2e9776a9fb349806be0df14adb1,1,101.05389816226644,10105.389816226643,0,0.0,1.2570078784944647,80.39241431270905,101.05389816226644,10105.389816226643
0xd17cd49c2a5e2062b3e422320bf09ae522ec65dc,1,5.893701544976966,589.3701544976966,0,0.0,1.2570078784944647,4.688675103640505,5.893701544976966,589.3701544976966
0xd16d41af0ebb4a2eb51e2c698b61e8c1a4117473,1,53.356302848782406,5335.630284878241,0,0.0,1.2570078784944647,42.44707114539964,53.356302848782406,5335.630284878241
0xd15f17c59b9cec4eb982409eaf35672c31015bd3,1,241.13748492938504,24113.748492938503,0,0.0,1.2570078784944647,191.83450561837262,241.13748492938504,24113.748492938503
0xd155c08b55b7670c1116ddfe7164edd49f89e005,1,24.652837892327703,2465.2837892327702,0,0.0,1.2570078784944647,19.612317722188614,24.652837892327703,2465.2837892327702
0xd153db227ef4779f41054134a5a3170096c442c6,1,9.055865201846425,905.5865201846424,0,0.0,1.2570078784944647,7.204302659337948,9.055865201846425,905.5865201846424
0xd12d21dd25e45794037d8f2c89fe01e79f06a6c7,1,84.85104513403977,8485.104513403976,0,0.0,1.2570078784944647,67.50239722893942,84.85104513403977,8485.104513403976
0xd12718c01aafbb5fefa58ce841fd4917813f1ab4,1,3.741171528445512,374.1171528445512,0,0.0,1.2570078784944647,2.976251455898879,3.741171528445512,374.1171528445512
0xd10ee9e6386eb5caad3ac07f707a855265ae41b5,1,80.99281320559298,8099.281320559298,0,0.0,1.2570078784944647,64.43301954686169,80.99281320559298,8099.281320559298
0xd04353d4fb8517d87c42fb11547c6fe251915bdc,1,21.184823562440346,2118.4823562440347,0,0.0,1.2570078784944647,16.853373733674363,21.184823562440346,2118.4823562440347
0xd0fc1a567842ccf0e38d77b6650470c8794fcfc9,1,79.04811571825441,7904.81157182544,0,0.0,1.2570078784944647,62.88593498151452,79.04811571825441,7904.81157182544
0xd0f738d3888ebeea2e191d552ddd3c4e76f1e726,1,16.107982488080083,1610.798248808008,0,0.0,1.2570078784944647,12.814543777858283,16.107982488080083,1610.798248808008
0xd0f5dce5e939f32afcf100acf63ae0a7c08e9039,1,17.400600189232303,1740.0600189232305,0,0.0,1.2570078784944647,13.842872814825343,17.400600189232303,1740.0600189232305
0xd0f1b9a17e4e299173846a7b3179ddbb0efe0d1f,1,1.3590702560833816,135.90702560833816,0,0.0,1.2570078784944647,1.0811946999975517,1.3590702560833816,135.90702560833816
0xd0e302b001fcdc110761e9ea3cc7079f68cc1bc6,1,0.9535233358127816,95.35233358127816,0,0.0,1.2570078784944647,0.7585659184211553,0.9535233358127816,95.35233358127816
0xd0df7053e925582910bf3d6f8ec11cb956ee098c,1,32.789122656727535,3278.9122656727536,0,0.0,1.2570078784944647,26.085057395184755,32.789122656727535,3278.9122656727536
0xd0bbaa674df2d5713182dc5583c18217ddd57e10,1,459.01032131530985,45901.032131530985,0,0.0,1.2570078784944647,365.16105361652365,459.01032131530985,45901.032131530985
0xd0ac727859c540a88e289bb7097526e992dd8913,1,62.165241423084574,6216.524142308457,0,0.0,1.2570078784944647,49.454933804822865,62.165241423084574,6216.524142308457
0xd086600f536d5a7e6411d74d14ad2b8ea8f074c6,1,121.93828690589957,12193.828690589957,0,0.0,1.2570078784944647,97.00678014202003,121.93828690589957,12193.828690589957
0xd06fde6b922ecef0278ebf8b1f57a2f8d5b01eb0,1,0.8201264719013678,82.01264719013678,0,0.0,1.2570078784944647,0.6524433823626025,0.8201264719013678,82.01264719013678
0xd06de023ad48a0edc362e303ad00ae06466a35e7,1,0.0,0.0,1,1.0,1.2570078784944647,0.0,0.0,0.0
0xd06a20d90955192a1a8c72bd81bae1bb1c2ad84f,1,6.278514814568638,627.8514814568638,0,0.0,1.2570078784944647,4.994809437541871,6.278514814568638,627.8514814568638
0xd049d5cc23aa60a651b810bb4207ac3d3a831663,1,216.7582994029968,21675.82994029968,0,0.0,1.2570078784944647,172.4398892890084,216.7582994029968,21675.82994029968
0xd047383801a053785b7a57a2f3d12ffa4f6436f5,1,58.43512470855252,5843.512470855252,0,0.0,1.2570078784944647,46.48747689516557,58.43512470855252,5843.512470855252
0xd0fdac6dca32bcb467df1f53cd339d0a4f9d09dd,1,64.86226113927347,6486.226113927347,0,0.0,1.2570078784944647,51.600520767586495,64.86226113927347,6486.226113927347
0xce24ac36e84ea245faf87d8d57a61840f29bb47e,1,30.45896606013887,3045.896606013887,0,0.0,1.2570078784944647,24.231324704678848,30.45896606013887,3045.896606013887
0xce19667cf5cefae770999039f70900ca254df204,1,2.9615367286453522,296.1536728645352,0,0.0,1.2570078784944647,2.3560208168244934,2.9615367286453522,296.1536728645352
0xce1932c258cbca8ee4c01d80ad7702b7d6dc53a6,1,61.291045668757,6129.1045668757,0,0.0,1.2570078784944647,48.75947614756887,61.291045668757,6129.1045668757
0xce19106e0236751dc6f23e57e12285744391da9b,1,5.370559196217585,537.0559196217586,0,0.0,1.2570078784944647,4.272494459342591,5.370559196217585,537.0559196217586
0xce0fc39ee4d42d76ef4271710d5972bcd4d36d8c,1,254.3875372289824,25438.75372289824,0,0.0,1.2570078784944647,202.37545172243932,254.3875372289824,25438.75372289824
0xce0bbaf18c301675633239d8c24fa2c3d53c6b4e,1,144.5532210938822,14455.32210938822,0,0.0,1.2570078784944647,114.9978640285179,144.5532210938822,14455.32210938822
0xcdf965a05874dc7de04258fb421e1d973ac34191,1,6.843708389978673,684.3708389978673,0,0.0,1.2570078784944647,5.44444351309514,6.843708389978673,684.3708389978673
0xcdefd5f7c5516f3cc5a64b7c3d7231f13bb2a759,1,303.73924364152066,30373.924364152062,0,0.0,1.2570078784944647,241.6367063707773,303.73924364152066,30373.924364152062
0xcde3f9350e708500e90bb7e7f1f298615db71acf,1,16.475449422417668,1647.5449422417669,0,0.0,1.2570078784944647,13.106878408869271,16.475449422417668,1647.5449422417669
0xcdd65c1a847ab3df30ecbc7835c176cf6b9b0bdb,1,3.0485692741477353,304.8569274147735,0,0.0,1.2570078784944647,2.4252586847737563,3.0485692741477353,304.8569274147735
0xcdd37ada79f589c15bd4f8fd2083dc88e34a2af2,1,502.48062483696947,50248.062483696944,0,0.0,1.2570078784944647,399.7434172320362,502.48062483696947,50248.062483696944
0xcdbd38e207795de4249abfe93dadce4e4c647248,1,36.30378335434856,3630.378335434856,0,0.0,1.2570078784944647,28.881110433317325,36.30378335434856,3630.378335434856
0xcdb599f6bd63ced59ada4710b5dc733dcf10d5f6,1,1.5527354900480816,155.27354900480816,0,0.0,1.2570078784944647,1.2352631328833148,1.5527354900480816,155.27354900480816
0xcda93f26c933837c8ebcbd49eb5050e14df32f1e,1,3.9162124952496993,391.6212495249699,0,0.0,1.2570078784944647,3.115503539993878,3.9162124952496993,391.6212495249699
0xcf387e663628dd9b4f89ceffb91c133cb7196e8f,1,0.3656614620292917,36.56614620292917,0,0.0,1.2570078784944647,0.29089830563930064,0.3656614620292917,36.56614620292917
0xcda20a49856d921015ec4eb315d9a5fdee340153,1,5.584551613163062,558.4551613163062,0,0.0,1.2570078784944647,4.442733978606208,5.584551613163062,558.4551613163062
0xcd9c3ae2276de9dc5304077ef89c7896da7cbd95,1,0.8929495824203943,89.29495824203943,0,0.0,1.2570078784944647,0.7103770769439346,0.8929495824203943,89.29495824203943
0xcd939b776792351f172b81bfaa49c4fa7d2b860b,1,0.0,0.0,1,1.0,1.2570078784944647,0.0,0.0,0.0
0xcd80a9fe988fbb70bc578d444baa9c60c994489e,1,0.5155542956290885,51.55542956290885,0,0.0,1.2570078784944647,0.41014404479833083,0.5155542956290885,51.55542956290885
0xcd6fb2a48f3696f0e6c587b6279d59c1c3b8dd04,1,5.923444983767964,592.3444983767964,0,0.0,1.2570078784944647,4.71233719780862,5.923444983767964,592.3444983767964
0xcd6f21dd6d7578bb79180fa07ec2e686552e25cf,1,11.67461198581638,1167.461198581638,0,0.0,1.2570078784944647,9.28762037657172,11.67461198581638,1167.461198581638
0xcd6084c1e299d86fa601d5f4788560e49a75680c,1,1.478714945325576,147.8714945325576,0,0.0,1.2570078784944647,1.1763768315411458,1.478714945325576,147.8714945325576
0xcd4f8ecc98de90126d86a762f62d9ff1f1f978c6,1,1.4841245719510363,148.41245719510363,0,0.0,1.2570078784944647,1.1806804057016669,1.4841245719510363,148.41245719510363
0xcd46e6c376d19dddc3b8e01ecce2aa97a6f88ae7,1,131.36800933510887,13136.800933510887,0,0.0,1.2570078784944647,104.50850116584003,131.36800933510887,13136.800933510887
0xcd19694f00b0aaa124f4325d3f1a23785d8a3693,1,3.2926751978745417,329.26751978745415,0,0.0,1.2570078784944647,2.619454702080486,3.2926751978745417,329.26751978745415
0xccfec31222333457d3df1cf6fa828b694f9a03f1,1,16.78518523855143,1678.5185238551433,0,0.0,1.2570078784944647,13.353285628293177,16.78518523855143,1678.5185238551433
0xccfd74d6a7e43fc0327de77206e82ea87ca92a6d,1,25.746254779340493,2574.6254779340493,0,0.0,1.2570078784944647,20.48217455102758,25.746254779340493,2574.6254779340493
0xccfd5ed243397b69f1a00c18855c576a09473cb8,1,35.667770860369735,3566.7770860369733,0,0.0,1.2570078784944647,28.375137077970827,35.667770860369735,3566.7770860369733
0xccf3eabf0a193a6f403e235d46db9a716bb46363,1,1.8664714885949547,186.64714885949547,0,0.0,1.2570078784944647,1.484852657272485,1.8664714885949547,186.64714885949547
0xcda7607734e8375004c185388224fc161c02f7c1,1,138.87882810232892,13887.882810232892,0,0.0,1.2570078784944647,110.48365764315334,138.87882810232892,13887.882810232892
0xcf2535ddb1404d0154df12f80ca403b08451d393,1,67.08413256843171,6708.413256843171,0,0.0,1.2570078784944647,53.368108280100266,67.08413256843171,6708.413256843171
0xcf23ccdef258b31636c79c63122dd6737e9ebede,1,10.430955960835249,1043.095596083525,0,0.0,1.2570078784944647,8.298242309609503,10.430955960835249,1043.095596083525
0xcf1f63e5df40f48743ddebfc35e9fecc643aefd9,1,184.72191234380261,18472.19123438026,0,0.0,1.2570078784944647,146.95366314254653,184.72191234380261,18472.19123438026
0xcf1c7437c74e7fde2d06f929fe115c34d9a5f416,1,0.4422559994100563,44.225599941005626,0,0.0,1.2570078784944647,0.3518323210032321,0.4422559994100563,44.225599941005626
0xcf0f081d566250ec2f3d832951af4cf24313396f,1,36.74654195835585,3674.6541958355847,0,0.0,1.2570078784944647,29.23334259636278,36.74654195835585,3674.6541958355847
0xcf0b11e79c090822b95b46a743897fc9b63cf6d3,1,9.283461566565329,928.3461566565328,0,0.0,1.2570078784944647,7.385364662697465,9.283461566565329,928.3461566565328
0xcf085ce4f64caac45c952ad283d1c8ed4c09b5e0,1,0.9821879904051912,98.21879904051912,0,0.0,1.2570078784944647,0.7813697966488253,0.9821879904051912,98.21879904051912
0xcf0185d82ba3cd82bb452fde4ea7ca654750e295,1,852.8924385581064,85289.24385581064,0,0.0,1.2570078784944647,678.5100182344339,852.8924385581064,85289.24385581064
0xcef8583fdc351b3562495e766e01459fbfea8ac5,1,231.2617546329343,23126.175463293428,0,0.0,1.2570078784944647,183.97796751275706,231.2617546329343,23126.175463293428
0xcef5bd89cc6acb32f8e316222183813437a28f5e,1,24.774748258522088,2477.4748258522086,0,0.0,1.2570078784944647,19.709302290288853,24.774748258522088,2477.4748258522086
0xcef12c2698eede662025f101f3710318cbc23744,1,159.72221705468365,15972.221705468364,0,0.0,1.2570078784944647,127.06540650006514,159.72221705468365,15972.221705468364
0xceea097959b67b540fd64a8edfb1f8c727049f03,1,2534.4127928018406,253441.27928018407,0,0.0,1.2570078784944647,2016.2266570972818,2534.4127928018406,253441.27928018407
0xcee2713e76c546be4cfa34dd9096c16ba3b185f2,1,69.69568915067984,6969.568915067984,0,0.0,1.2570078784944647,55.445705904528864,69.69568915067984,6969.568915067984
0xcee16005109ab431cf9766e3c58498cb80b2a2b9,1,12.093838900840769,1209.383890084077,0,0.0,1.2570078784944647,9.62113214065589,12.093838900840769,1209.383890084077
0xce24ae79f169a49ec2a8c95f40aa31aa8051c8bb,1,0.001408991906709082,0.1408991906709082,0,0.0,1.2570078784944647,0.0011209093680436201,0.001408991906709082,0.1408991906709082
0xcec71ce8034debc179b89eb5c2f1f928998a6d44,1,13.075238950824176,1307.5238950824175,0,0.0,1.2570078784944647,10.401875099211443,13.075238950824176,1307.5238950824175
