executor,n_profitable_txs,total_profit_usd
B2F72FF1892DE42872E2428D724B6B1F5A99D2EC,7,64813.00073321666
1EA14E13D1C89937D337ED51AA44DAAC5FFE3E0E,44,64403.094220629006
4AB990595B8D586BF0AAAC3FC43978ECA4B71ED3,87,64297.27331570153
D71212365401AA8C623CD2A9CA466152989070FD,241,64237.52742604599
0000000013E2AE14354A12AA7DFE212233E0C3F5,48,64011.98017389946
7F7B5B2E96C48CBD47EC257FCC7D284F7B06279A,7,63718.63488163346
EDAA4DED26DE1367F23EDA3BB822B3EC0E90C9E2,4,63452.48156658496
D16EC345EBD338BFCBFB8320FC3C080F4D8A2C20,84,63314.840231852424
2B3A50C13DB0813AF58E574C49C75A5249CFDFDE,6,63180.853213272705
9E91B550BEE36D279DDADF34FF5AC126FDB2F9E2,4,61514.76384799999
5ED5279D7769B57BA2506739CBD56401E5EDC762,17,61362.25132653951
8883A0439B15CA6F30D45A36067CE815E3819334,10,61080.92911826947
B3A4BAC737EBB02A22A028842E73B6D59AB3FE72,67,60900.2329106343
AE69B93E150B959A6C88C5A8545451127B1478C4,9,60888.879163
BD60CE01E6CF712BDFB48A4634BE27B34D40F647,93,60858.299658887525
AF1CF2E60EA208E9264625775742F328616170C8,70,60741.49304000001
3A2FA488D4241B63D28BA4FF1508BBD76CC692EB,56,60708.389337999986
EE190B5BEB2703A8087A02FAB90BC9CE17B4CA76,192,60687.7173368892
F728260BBBDEE07822CF2C24EE38B69DA11AAA38,2,60682.62157579953
262733818019484C30ECC09A6A0190AD77CD1848,3,60129.33024527822
1279B251FAE8B18DB598B5D40FE5D7E818F3F401,25,59884.71454530047
0000000009445B9000A3AC4AA2A984E25C111B20,48,59370.35911773731
98C9FFFF2732A62B0BA97C8A2CA7979E2153A857,31,58703.75901426286
000000000B73CA27ADCF42BDB50B17CC4F16F466,63,58687.01809862705
47BF6B73B6C560C4140F9B893419B4A8ED5543F5,63,58444.892164272824
A6797964F3DEECFF4F5809E484C87A3AE71BC2E0,8,58363.19209335302
2387244671C9A2B0D74469967FAA974B6DD425DA,118,57953.41294266298
DF175F31EC09A7AAF749F5AC63F080714384BE62,60,57897.007105
756C27DC58961C86F06DD84E17A55F8956599D7E,11,57870.82427797405
1C1553483DE4702C079F55E44F0422C2D7770A46,98,57635.46039203173
CBCFB5360F1BF7D55D9E529E298ECD439FD353FC,7,57528.03519497637
40074ED3469873DFA95EDBB8C28EE72C572C6815,39,57364.62729129329
55E1D60C15174E9E06D7E125169933FEACE1DE46,14,56921.79256091171
F4CD468992699B37F7D8422A49F6056098322D6B,2,56812.18921082343
0064E02C86D239332B0E73AB68FB91E1B45CB124,58,56760.51521915644
283424370A9E1FA4D67B1A29FB6F265AB7C730A7,41,56584.97337785319
1359E0A81B8382B9C011D480A284D831E038300D,7,56066.98344792181
82F639C08FBC3EF62C7F8BE3E8B801F0A047C674,2,55176.52117398033
0FB800B6AD226A36CB4C8E0166E373AC4787E527,15,54520.418991894934
392257849E4EA9422EB3D63F2775A8EB6117105D,40,54470.58171121011
582D2C54D7ED4D3EF09FD400CF87C760F4649B83,49,54386.262424728186
A9B68C5E1DE1722B13BEFD9B02B3452C7BA99CEB,11,54178.434561469476
0837D55B1C190D476C26B18A9F96F3824DCEEF1F,49,54121.04824836107
EEB4E7601559733D3879F55D58502F8CFB4D116E,61,53983.23930506663
57E68250AF87D469E9E5C341B579C60EC949F41D,74,53905.338635850654
512D00B511A49E589ADB96C7A8BCA5C288E255BD,139,53756.80364244361
37346BB1CA6723C6D3999C81F6EC6A480B3502C2,36,53733.60843770549
BD382946437A50E69B185A6A9BF760B5D9DD98EA,58,53633.98342399999
8976F852BDBD4ED1FC18011142D73143762E3281,14,53384.071273
72F777FE1A382AC41ACB54C09759285F2E13B261,46,53214.172341248326
0000000084A9B5588C7B4771C6CCBABCE6EEA0DB,54,52999.245354466715
5DB7460D529192FEFE1CBA322304364FA4E3A806,53,52508.44699665601
E2A69675C192455159C1B6F4422B3C7BE51713B6,31,52046.672886488384
00000000612C85F7691D6A9845755EF4BB5415A7,24,52041.760108361035
62A09D8E2DA4111BE1A1D522F795B317A28BB594,55,52024.766984999995
4EBC58582F6B7D98C43014812560425D4BB55B2F,3,51848.61487531553
72B833D6F72C0B7CB0898327C3A09BFB1E7B4A73,19,51743.83292991284
86FE4479363E214DF2DBFA3175A4B9F32FFEB315,48,51663.8378820237
63AD98B93BA8724D3AD9FE6BE87168229EE896A3,20,51362.97567799922
A2203723AC785470E44084804283F9E99BCB3AB9,12,51297.599154272015
EA8C8ABA543F35C945B618E629BDC5DEB9A7B62A,3,51165.95348365294
D206704A8478314904F8FEA8F2ECDA2600280ACB,30,50707.412309252075
7E1FEA2103C8F68738BE2B4A2E216C54BBACDBB9,4,50330.17106762989
B28F51BE955D3E1F83A494C805E3D3F627CD0AD1,2,49925.06895688722
75FA1078FA122C77DC421BB49CDE056AB2153B2A,57,49799.08856799999
CEAC58EE82815B0A5BDFD698D1CC63094F9693BC,91,49515.52860494461
6017753B1E86D6CE5F57BA5BD096FB530C5C844E,7,49197.380241000006
9CC644752C51E9A153A773E928961737B68B67CF,79,49162.86307680271
CD6D31BD8FB8E4100B9CB916CD9A92D884F58355,20,48842.492988
5F1115F3D02030817F06CE4493966AA10189BA5B,21,48824.23902793019
8A770130BDDF9607DB3C051DB82573940595D91A,4,48338.557994999996
DEAA8C051053074B61F5D09B6543FEABDF3F605A,122,48272.27377145781
0CC5D34773B2EE45069F4FEF29F8E50926934BC4,31,48181.183316399016
63545002DD5A6B0EB485C032E67BE0489007E68C,2,48164.03208248578
52B7C54D0DDCE46D15493F27B2295117D4B7D5F6,342,48060.359966136864
50F91469CEDB4A0976620677BBE52F373028CF02,54,48043.46221002425
C00217D59115363BB1B41531D66EFE144C476FF2,123,47930.18864002763
F23D180C5561391526D35B28584934339708DB4E,37,47925.540095131415
560394B7F872FCD5D02FA34112F8C50D7F5D47ED,164,47884.29191160981
33E1A2AFA24585EF1505A229B508AAD77C20B85F,5,47834.66034551043
59495C0497ABB3C2A60EB7DF89B6AD94DF8B6993,120,47821.98145727801
D71212BDAE3097E7ED316EC82B0ADA060A816397,189,47793.30615451986
6078EE8A93697C6D67863FCBFF77141D9AB358B2,121,47761.65488554784
4177C22A3F4B12AB828ABE4232E664F886214341,17,47688.31130564448
2FDA6A8783EF99C6ED532EBC18606DF9AB030E78,17,47618.28219136606
EC2A4193ADC18DE3C420E9A5954C50D0B56D9969,3,47474.63110871276
3AABFC9E055D358E7169DB3D3AA6D961610BA040,152,47331.61638553199
07C1D4DBA973E2CD66E298CB67583C7EAE7BE8AE,141,47131.81605262183
7B6F24BD87AD9D8F7BC0107769A50A20FC833844,5,47126.603036145054
125F3E3F62454ED3E5EF26A61DABC3E8025057E2,78,46864.97749836875
B3CC787ED7A8242615043AD6FD5EE03AC2906836,3,46834.02537063352
28D8FB0775A6361072BC19AFC7C3173CA52432EE,3,46777.460052751114
76AC94A97089345B7012A3105BDF905D9B0FD535,32,46751.01910175556
EAC9BF6481CB008AB82DF4E65B7654356D19224D,7,46694.47026173755
CEEDE787AAE53B27B1CD57FC84ADF7E42DAFC1E0,92,46255.30079636422
D71212EAED944DEB835DCCA0A26F34E4C47850A2,211,46214.7520858488
BB7525AB4B046A50A98D368A6DEEE579BE7B993C,78,45723.56556087712
27F490C4A3E0D101259900008CA0607CF8D096EB,2,45564.59125349732
FBCA4651FA15EEF4C3E247773D94DFC786217214,5,45526.0840176343
F07EF3698AF369E6163562348FBD8D56398E5A5D,3,45519.82458330925
D71212015CDECD4622ACD437E27141B03AAF12AF,222,45327.18174640631
53E45A95ECE28E4C72410E6A57597AE6A26BAEC0,31,45242.557361438994
C62705EEF429D15896B8022B43A9B9919B348F55,31,45185.909466123354
64809BDF6622856382C27A7CC73E8C8106D33C33,3,45174.34081957933
3C10ECB9037B5EAD3A116EB9A25B7DE933FE7851,39,45173.620719
D78249C5B9BC323DBDE25B952168ED556B82E9DB,5,45161.16465598994
24DF97A73123D8F0762BE11244448E8307E27A5D,6,45154.90022270384
1991A155D8BE7176EB7EB4207A28E8BB166C5E3E,1,45000.0
64B482075F2B039DB6D07BE1E2A4C8D62267B6A2,6,44941.45005
76C2CD1B8A249F465F8445C455CB78E0EED36F1E,5,44885.16457254195
9D1255EFC7A50B9E2FBBC18CAB238733E36CE6F2,40,44733.5295178938
9CCCCD21DE68F484C3842C9BF465DA7FFF42FD4A,48,44709.29568970659
8026BD2F4968D205EB82D71833FAB2EF1FC50C62,129,44649.25657887697
96E30C467EA2E36486E328E1098902B988C297BD,4,44456.474622765425
1310536472DD4DBF6C94E377E9331F22137EF355,10,44396.825645346515
B70487CE46538011CE7DECFAC7EF9DB4BC797AC2,343,44343.64942913678
9F2E091AEDA7957DD3D6C33B7B3C3D119854D4DE,30,44338.103826157654
88FD9E7CE8246A578B5E69527046EE53EA950F2F,2,44152.06102292024
8529E9B7799339DDF2F70E2ADF4AD9AEC1B0DD54,87,44063.1487724352
00000000FA8ED8D3388CD8DE84E129BD88E9F9CF,29,43975.75141582905
35129C311CC280B30899DBD4DEDF659BAEDF4D0A,4,43944.090606283826
6ADE921A596B0F60F05E5B46EF0D20D1A890E0BD,27,43717.58451124482
FA5287B6EFD536D1E6101EF65942E1C012230186,89,43644.45463991403
78DAC8AC1263D2A5F4030AD97EF6335BEC7CC76A,5,43622.1345329123
D71212B0EDD33BDF1C521A95D36D55D373BC18CC,239,43220.84583321006
5EB1F5FAC5DE83E11437EF1AE49BAF5586E8421E,581,43092.271891482334
B1D27DDA414623D4E1FAC247686A5BBA0AFCFDC2,389,43054.672127858015
BA7DD755320179E65AA9B7DB5A68DAA30088CB14,53,43022.432253125415
E14F1F77D76D584F3B9E11047DC1287CBE822B7B,33,43005.57504466988
4A2499B70C597A94A8D6F3B57B4C522EF7AE439E,133,42919.337271398144
323D552F1594EEFCD7F19561CB95806AFB0B60BB,10,42914.89588262908
CE21FD888EEA28B47DFCCA615A68650F4F385539,5,42826.15597423521
4FC5109D8330B26EF86C8F5E1A0F4EA9799D6053,4,42798.087657718046
000000008C4D37546535214ECD4B0C3F381478A1,28,42627.451793571796
377E37EED9AB2ACB70338C0F281199708626510E,99,42581.94164129765
A600504DBD6F5A69A6CF15DA0788EED57D088BE8,16,42545.60887486627
23669E73ADB05515E09FE167FD804446B68DBDDD,3,42440.874840000004
4AC979E8C7F6A86CB6363C2D8E737A0F15F3CC3C,3,42380.61305766169
216B0DF52361B0329A2BE751E4A92DD2900D3747,2,42205.39652401542
