friday_utc,token_address,x_end_n,x_end_qty,x_end_vol,x_full_n,x_full_vol,x_start_n,x_start_qty,x_start_vol,z_end_n,z_end_qty,z_end_vol,z_start_n,z_start_qty,z_start_vol
2026-09-04 00:00:00,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,1279,900.8410258391744,370363.2420548709,138717,32938554.347757157,2902,1182.8989397607206,483182.8385307499,1453,1387.5494328945995,561674.8429126788,2651,3730.006479518417,1526239.8392490388
2026-09-04 00:00:00,0xcbb95bbf36099d34da091dc6fa6f49efa257cee3,0,,,12,707.6441768694154,0,,,0,,,0,,
2026-09-04 00:00:00,0xccee82fe024c36fa15e1005ede3e9e4787e23d09,502,6533.682488874613,184336.04257160565,89596,22711166.121813644,1541,20947.14318921156,581528.6480902518,193,2902.569434641489,80682.19117201064,932,31966.196513576677,893803.416300808
2026-09-04 00:00:00,0xcef9027c7d6985b85f0ba431125073529a947a68,910,9955.69204298787,96083.01092435191,23555,3049939.0755183017,4487,62888.63055697078,641455.0770044096,711,7500.13111955293,72874.1251847089,33,1046.180701432159,9942.378727621182
2026-09-04 00:00:00,0xcf364ea52787e289de6f32077834056e3e70d6a8,8,5.606657167801718,2204.4996052779625,114,17303.336990650758,2,0.23111206742606324,92.067538384932,5,1.6687802458450043,646.7528872728828,3,0.4056317970251699,158.69162883536902
2026-09-04 00:00:00,0xcf6b2d875361be807eafa57458c80f28521f9333,5,17.293171130700685,140.5486316379035,1849,205080.5182573405,1,0.13211721311592922,0.95870926785,3,4.560580386703938,35.575247003978,20,125.74269155257412,1041.0446890731967
2026-09-04 00:00:00,0xd0601ce157db5bdc3162bbac2a2c8af5320d9eec,11191,9802.425645264912,2273306.735258408,534698,98587841.03040512,22053,15340.622346793712,3538788.7790527935,19571,16156.893367867036,3748179.0806819587,29145,30437.127264708393,7063706.999502402
2026-09-04 00:00:00,0xd5f3879160bc7c32ebb4dc785f8a4f505888de68,7069,1025.1045338348922,738679.193131537,139251,16291370.893608054,2034,324.2643694738539,233514.83859549917,972,372.89124928507954,268702.685462765,2524,745.2151583099433,537264.8131223501
2026-09-04 00:00:00,0xd63abb2c13d7a8421a8017a712802053568e3c1d,1,0.01357838918518958,0.47835677422000006,15,602.4727854466937,0,,,0,,,0,,
2026-09-04 00:00:00,0xd917b029c761d264c6a312bbbcda868658ef86a6,20,26.664685920758526,474.53331524913494,4732,623869.6758104796,52,342.3513793614311,5998.871027934317,24,825.4894077754211,14545.335593545882,28,1059.9869787385207,18844.305228553574
2026-09-04 00:00:00,0xd95b44124e475743a7589e68f3d74008a5536d44,0,,,145,21357.500079748803,0,,,0,,,9,8.27261508448895,2142.684696927641
2026-09-04 00:00:00,0xdd356aa38f40a7b7076755ac854b6fbb1f0d305b,0,,,12,733.3108533961378,0,,,0,,,0,,
