entry_n,entry_qty,entry_vol,exit12h_n,exit12h_qty,exit12h_vol,exit4h_n,exit4h_qty,exit4h_vol,p_n,p_qty,p_vol,t_checkpoint,token_address
24,1.1026368178582646,386.5783120349504,6,0.08621718199489714,30.909035837308775,38,2.5018564001032084,881.1063477325871,30,3.9801998565864825,1401.6188748672012,2026-07-20 20:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
26,2.772257277458271,984.8579559262005,21,2.5516283235297967,907.7887497298269,12,1.8275589074710192,645.5902126648498,21,0.3181366632964863,119.95624895882776,2026-07-20 21:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
41,2.749188057098014,964.7654381265563,11,0.21412139124212143,76.20485333472334,20,0.9499540599754541,335.85551369363003,24,1.3485619284063852,474.725401791077,2026-07-20 22:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
30,3.5972442677036556,1265.9706527079522,23,0.9897599057304707,351.8717103151017,15,0.6627452363689972,234.82148015053465,18,2.485303463310961,876.6559505412475,2026-07-20 23:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
12,0.5327895683607078,187.57700699131695,17,3.2491456821564104,1148.0423398275739,23,1.9536673009697823,690.0143964622395,38,2.5018564001032084,881.1063477325871,2026-07-21 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
17,1.6208662607031679,573.6772888870241,52,10.55052687918954,3714.319733460363,8,0.06036333043456368,21.31840107275576,12,1.8275589074710192,645.5902126648498,2026-07-21 01:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
11,0.15368493507677392,54.112710957203,48,12.820997900519734,4484.488046986972,8,0.4146846698989995,146.89377406356166,20,0.9499540599754541,335.85551369363003,2026-07-21 02:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
7,0.06393561182599443,22.581863965122555,12,1.248251303847699,435.4181952650042,15,0.388651461312397,138.2253060318075,15,0.6627452363689972,234.82148015053465,2026-07-21 03:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
6,1.488570331914986,528.7699151335651,46,23.31347979318666,8169.578784316253,6,0.08621718199489714,30.909035837308775,23,1.9536673009697823,690.0143964622395,2026-07-21 04:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
29,4.249702046151203,1506.3487572309061,28,11.236736629601575,3945.7176514442453,21,2.5516283235297967,907.7887497298269,8,0.06036333043456368,21.31840107275576,2026-07-21 05:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
11,3.9815617046159595,1417.2112261340449,23,4.034510094043847,1407.1282813697567,11,0.21412139124212143,76.20485333472334,8,0.4146846698989995,146.89377406356166,2026-07-21 06:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
