token,feed_addr,t_checkpoint,D,P_vwap,F_anchor,anchor_age_min,n_trades_pre,vol_usd_pre
SPY,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,2026-07-26 17:00:00+00:00,0.004134811392305125,742.7999969306323,739.735,2796.25,92,6578.261858433822
SPY,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,2026-07-26 21:00:00+00:00,0.006548675198347,744.595180751304,739.735,3036.25,21,1437.537816626912
SPY,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,2026-07-26 22:00:00+00:00,0.006493976321483127,744.5544533450804,739.735,3096.25,13,715.3294559251271
SPY,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,2026-07-26 23:00:00+00:00,0.008126060167076761,745.7706208142312,739.735,3156.25,49,948.7360626461424
SPY,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,2026-07-27 03:00:00+00:00,0.00020808249992706652,745.1050271869836,744.95,179.18333333333334,7,543.750662829218
SPY,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,2026-07-27 06:00:00+00:00,0.0008147263902677318,745.5571777327052,744.95,359.18333333333334,32,6171.508827340254
SPY,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,2026-07-27 07:00:00+00:00,0.0009938187892724643,745.6907133135073,744.95,419.18333333333334,14,3119.297456748259
SPY,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,2026-07-27 09:00:00+00:00,0.001685656658213083,746.2067888872231,744.95,539.1833333333333,12,3219.894146531591
SPY,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,2026-07-27 10:00:00+00:00,0.0021388802334579068,746.5450640473027,744.95,599.1833333333333,23,2647.789773425693
SPY,0x78bcb218fa04b9b3a278ebc865ed320bf8defbac,2026-07-27 20:00:00+00:00,0.004202502558707297,740.0987405441076,736.995,318.4,12,971.1506423762144
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 03:00:00+00:00,0.0033494668338555616,321.4147671492064,320.34,6.95,246,33120.54126843872
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 04:00:00+00:00,0.0040660358427628725,321.64516554866844,320.34,66.95,387,46362.8990566211
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 05:00:00+00:00,0.0039205793585716684,321.5983835761838,320.34,126.95,110,7869.462613755598
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 06:00:00+00:00,0.0019498202215213365,322.7436790470388,322.115,53.916666666666664,17,1166.3194590809592
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 07:00:00+00:00,0.0002683574271315035,322.2014535523481,322.115,113.91666666666667,27,1720.6815587479612
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 08:00:00+00:00,0.004536310849995445,325.2420576952033,323.77,57.38333333333333,22,1002.2674865643598
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 09:00:00+00:00,0.002930939991295376,324.69351394136805,323.74325,50.85,20,778.4494836106016
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 10:00:00+00:00,0.0020441757611384948,324.40571497121624,323.74325,110.85,28,2053.711898749123
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 11:00:00+00:00,0.0018719708424336586,324.3498555212163,323.74325,170.85,18,5941.378918371652
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 12:00:00+00:00,0.00012402073077182307,322.137349232143,322.0974,38.28333333333333,32,3375.4354079135346
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 13:00:00+00:00,-0.0003830246078566832,321.9740523937656,322.0974,98.28333333333333,32,5443.817543979995
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 20:00:00+00:00,-0.0038137547498730004,311.1655750218874,312.35455,3.7333333333333334,44,7469.182480297535
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 21:00:00+00:00,0.0042586198217864114,313.68758570955987,312.35455,63.733333333333334,31,2525.1617994526973
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-24 23:00:00+00:00,0.008721618137576697,315.09070159921305,312.35455,183.73333333333332,18,2096.520564264007
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 00:00:00+00:00,-0.0026567913796063866,311.5257905321701,312.35455,243.73333333333332,31,2848.551972642022
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 01:00:00+00:00,-0.007822764003695717,309.9206065646299,312.35455,303.73333333333335,25,1842.6375924302663
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 02:00:00+00:00,-0.008791205510490166,309.6206118725242,312.35455,363.73333333333335,43,973.4611760235528
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 04:00:00+00:00,-0.000203535687495551,312.29098117140546,312.35455,483.73333333333335,25,500.3419816231134
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 05:00:00+00:00,-0.002352970607986888,311.6204529177003,312.35455,543.7333333333333,20,3486.0065470481213
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 10:00:00+00:00,0.0007100775975559409,312.57642473326587,312.35455,843.7333333333333,15,1410.2650155131346
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 13:00:00+00:00,-0.004094092286470173,311.078355857086,312.35455,1023.7333333333333,14,589.4657358362064
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 14:00:00+00:00,-0.002506795824162187,311.5725215207888,312.35455,1083.7333333333333,22,793.7648472765325
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 15:00:00+00:00,-0.0036481322327812458,311.2171153156536,312.35455,1143.7333333333333,24,1070.3801024852955
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 17:00:00+00:00,-0.0028341915850886184,311.47053069461487,312.35455,1263.7333333333333,15,1182.0593835145685
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 18:00:00+00:00,0.0056489648239023025,314.1240230054786,312.35455,1323.7333333333333,80,5452.48117249894
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 20:00:00+00:00,-0.0013318950531454193,311.93880344687557,312.35455,1443.7333333333333,18,694.4021636770088
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 21:00:00+00:00,0.002223679336643445,313.04989918882575,312.35455,1503.7333333333333,12,1708.4577624058757
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 22:00:00+00:00,0.004194910354717963,313.6676014772475,312.35455,1563.7333333333333,75,5654.570777087736
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-25 23:00:00+00:00,-0.001999472267148382,311.7306297032862,312.35455,1623.7333333333333,43,3857.843208991243
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 01:00:00+00:00,0.003292547102210043,313.3846870251719,312.35455,1743.7333333333333,8,2782.717727246926
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 02:00:00+00:00,0.005689270878465885,314.13668436065257,312.35455,1803.7333333333333,40,1642.8089503325375
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 03:00:00+00:00,0.003060345377987119,313.3119270083272,312.35455,1863.7333333333333,21,544.1457848246262
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 05:00:00+00:00,0.004636448709721049,313.8061283342313,312.35455,1983.7333333333333,13,1010.2228755668438
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 08:00:00+00:00,0.005494092831150376,314.0753777590549,312.35455,2163.733333333333,11,518.9158458875556
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 09:00:00+00:00,0.0046555786874095395,313.8121314958848,312.35455,2223.733333333333,17,580.6009144995921
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 11:00:00+00:00,0.01180363643702492,316.0633149436996,312.35455,2343.733333333333,16,2469.146850262096
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 12:00:00+00:00,0.01264949414647001,316.33077263494596,312.35455,2403.733333333333,42,2407.761022099234
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 15:00:00+00:00,0.007717220017833799,314.7743839719855,312.35455,2583.733333333333,20,909.8595401941848
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 16:00:00+00:00,0.0074923500984296785,314.70360863955113,312.35455,2643.733333333333,46,2602.7702107023133
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 17:00:00+00:00,0.010096312832527822,315.5241529785249,312.35455,2703.733333333333,22,1610.0738896637408
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 19:00:00+00:00,0.005612025839465391,314.11241979738827,312.35455,2823.733333333333,11,643.6443915280432
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 20:00:00+00:00,0.007446544859129663,314.68919389558675,312.35455,2883.733333333333,110,8835.418806613936
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 21:00:00+00:00,0.009951792024488725,315.47855646788224,312.35455,2943.733333333333,32,2753.3683009308534
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 22:00:00+00:00,0.004236829372272421,313.6807503905329,312.35455,3003.733333333333,40,1799.589076121947
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-26 23:00:00+00:00,0.012105667197468344,316.15879020456737,312.35455,3063.733333333333,100,7147.6515179540975
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-27 00:00:00+00:00,0.014495316836081587,316.9152023633922,312.35455,3123.733333333333,25,3764.10658714268
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-27 05:00:00+00:00,0.0005373513090890923,316.0397787693387,315.87,21.75,28,3609.359446046755
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-27 06:00:00+00:00,0.001984203076323707,316.49737243704453,315.87,81.75,78,6971.666569632247
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-27 07:00:00+00:00,0.0024634650842376036,316.6490939575343,315.87,141.75,26,943.7977709679236
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-27 08:00:00+00:00,0.003213295709158714,316.88661618512856,315.87,201.75,29,941.646186788064
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-27 09:00:00+00:00,0.0015105850960257013,318.1339556248629,317.65375,56.18333333333333,17,1296.9907463108482
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-27 12:00:00+00:00,-0.0035712398075510013,314.9031946841137,316.0298,36.13333333333333,40,5203.477748120219
TSLA,0x7a6b81ba7fbcb90104d8c496158cf383cd7233b1,2026-07-27 20:00:00+00:00,0.028339265324777475,317.5940460661453,308.72,28.466666666666665,93,13034.26131453502
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-24 01:00:00+00:00,-0.0027277132700056013,1597.8206537631156,1602.185,16.683333333333334,7,3489.000086584488
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-24 03:00:00+00:00,0.00380530683140675,1582.1541413979846,1576.145,20.65,13,5663.842451014408
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-24 04:00:00+00:00,0.001529459792890996,1571.6068722696211,1569.205,7.116666666666666,7,2297.280401242635
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-24 05:00:00+00:00,-0.007449539328074104,1557.9754625506876,1569.625,1.1,4,588.401678288558
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-24 20:00:00+00:00,0.00666667269568182,1447.782591040947,1438.1628,4.783333333333333,9,2928.787360949906
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-24 21:00:00+00:00,0.008476166152914367,1450.7056054223303,1438.46115,8.766666666666667,6,921.52909294444
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-24 23:00:00+00:00,0.00545852463575065,1438.8153126742188,1430.9829,99.25,14,751.902607169289
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-25 03:00:00+00:00,0.015009744416148456,1452.62359193151,1430.9829,339.25,3,752.333900899535
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-26 03:00:00+00:00,-0.004946982237631098,1423.9213341330565,1430.9829,1779.25,17,530.4550389325335
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-26 08:00:00+00:00,0.01798862802491687,1456.957240051259,1430.9829,2079.25,5,526.387488271825
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-26 11:00:00+00:00,0.02198081809879432,1462.785315935953,1430.9829,2259.25,6,641.412276289514
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-27 01:00:00+00:00,0.012088316284789014,1500.656203808523,1482.625,12.733333333333333,8,1870.525234767076
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-27 07:00:00+00:00,-0.0006602770876669536,1505.2507892015124,1506.245,6.616666666666666,25,3273.680123359909
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-27 12:00:00+00:00,-0.002898332534720365,1471.8962669763855,1476.1685,32.93333333333333,13,1676.8643337836988
SNDK,0x7b2fdfcea772f093dd33b3acf8ee294b368f6c23,2026-07-27 20:00:00+00:00,0.002956141352665067,1275.25922993192,1271.49495,4.2,18,2409.5438522749723
AMZN,0x93503dfc97157cdb8aadccaf70452621d598fdeb,2026-07-25 00:00:00+00:00,-0.0004483791624627863,231.51616969780187,231.62,273.4,16,625.0217784068701
AMZN,0x93503dfc97157cdb8aadccaf70452621d598fdeb,2026-07-25 11:00:00+00:00,0.0005488392918962054,231.7471570479892,231.62,933.4,11,746.7126018622237
AMZN,0x93503dfc97157cdb8aadccaf70452621d598fdeb,2026-07-26 14:00:00+00:00,0.0008960639749814398,231.82763935306392,231.62,2553.4,14,1156.5073871888449
AMZN,0x93503dfc97157cdb8aadccaf70452621d598fdeb,2026-07-26 16:00:00+00:00,0.0067294226128137334,233.18392512023965,231.62,2673.4,7,1296.300277667139
AMZN,0x93503dfc97157cdb8aadccaf70452621d598fdeb,2026-07-26 19:00:00+00:00,0.010793584604315383,234.13355077487543,231.62,2853.4,11,562.537371348624
AMZN,0x93503dfc97157cdb8aadccaf70452621d598fdeb,2026-07-26 23:00:00+00:00,0.014425594742008847,234.985472362275,231.62,3093.4,46,799.3849716036863
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-24 00:00:00+00:00,-0.0053453192566338004,104.05888278967291,104.6166,0.2,24,2457.3362296966848
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-24 01:00:00+00:00,-0.005420873887942025,103.92510538201711,104.49,11.7,9,805.8443366494648
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-24 02:00:00+00:00,-0.007507655989685026,103.61913561304785,104.4,0.6666666666666666,6,951.194435428775
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-24 03:00:00+00:00,0.002789617471481314,103.44817870565107,103.16,25.65,13,2141.56951112497
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-24 08:00:00+00:00,0.002348631362852153,105.13162569353334,104.88499999,47.06666666666667,15,1263.107254881162
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-24 10:00:00+00:00,-0.002890231761614476,105.96943075413441,106.27615,18.5,37,11129.477758117418
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-24 11:00:00+00:00,0.004806170317844742,104.25009157171739,103.75025,8.483333333333333,17,8560.887017105544
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-24 12:00:00+00:00,0.0033284130022122856,103.49284429999304,103.14895,17.966666666666665,11,5080.940778506431
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-24 20:00:00+00:00,0.004440997137432155,92.65150275194328,92.24095,2.3,35,4967.523934759484
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-25 00:00:00+00:00,0.002484058528292525,91.45990982367324,91.233,22.216666666666665,15,1312.6059457886008
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-25 01:00:00+00:00,0.0091807799637728,92.07444675697438,91.233,82.21666666666667,37,2986.83399236551
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-25 08:00:00+00:00,0.011360439263243446,92.2753565590089,91.233,502.21666666666664,4,707.8010800259635
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-25 19:00:00+00:00,0.01571703703798814,92.678240135679,91.233,1162.2166666666667,6,542.236852674908
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-26 04:00:00+00:00,0.030246153769567637,94.03460261946232,91.233,1702.2166666666667,3,611.2996038420171
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-26 05:00:00+00:00,0.02748176803624195,93.77501367284358,91.233,1762.2166666666667,4,726.686990421435
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-26 07:00:00+00:00,0.03611140830253983,94.58776011772136,91.233,1882.2166666666667,20,1230.1678306868628
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-26 11:00:00+00:00,0.0393040020783127,94.89022297554789,91.233,2122.2166666666667,15,892.7648040064628
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-26 19:00:00+00:00,0.035791736814745324,94.55752794015743,91.233,2602.2166666666667,11,518.3269818672857
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-26 23:00:00+00:00,0.04921953435140791,95.8357901978579,91.233,2842.2166666666667,16,2020.4540864666271
INTC,0x95fb52f75aecbca8e12aa4403f840c8bc18cfbd4,2026-07-27 20:00:00+00:00,0.005655876732714094,92.26717880340765,91.7468,22.666666666666668,37,3388.084733248668
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 01:00:00+00:00,-0.0030834180251448147,977.3467804952927,980.365,30.166666666666668,18,2156.6871084692552
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 02:00:00+00:00,0.006916158613838083,987.6421228708641,980.835,8.633333333333333,23,629.5048938068021
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 03:00:00+00:00,0.004486315322538281,969.2636828852916,964.925,2.1166666666666667,40,34412.056689777426
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 04:00:00+00:00,-0.0038345890695712466,961.9592003570881,965.655,11.6,10,1187.414157273824
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 05:00:00+00:00,0.002361344933787437,974.0122655330343,971.71499999,2.066666666666667,13,823.9986901683991
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 06:00:00+00:00,-0.0006373032118488953,970.7011718458003,971.31999999,4.55,9,564.861309443611
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 07:00:00+00:00,-0.011278669132311007,960.4164636599703,971.31,0.03333333333333333,7,608.672059547923
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 09:00:00+00:00,0.009126090050001593,980.0605825734812,971.15715,7.483333333333333,33,6428.892544037623
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 10:00:00+00:00,-0.0018733602886010449,973.8063001047744,975.6323,13.466666666666667,23,1461.2031076670269
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 11:00:00+00:00,0.007928299816235171,978.4749715886412,970.748,15.95,17,2536.9370774754425
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 12:00:00+00:00,0.005479445425138972,981.6109242653068,976.24695,0.4166666666666667,47,6589.58161270211
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 13:00:00+00:00,0.00678953748374608,978.6964895802821,972.0741,2.4,38,6939.581332747902
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 20:00:00+00:00,-0.01261922998282619,906.1710219546239,917.67865853,1.9833333333333334,10,764.6291373948247
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-24 21:00:00+00:00,-0.01622952845046237,907.7413641583054,922.59377627,56.483333333333334,6,702.1832994993249
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 02:00:00+00:00,0.004052173610021635,911.4074220650105,907.72171357,149.91666666666666,6,1286.901465476752
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 03:00:00+00:00,0.015422230433741047,921.8293127111881,907.72171357,209.91666666666666,5,1492.045281540647
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 08:00:00+00:00,0.01640951211515442,922.7398673179976,907.72171357,509.9166666666667,7,676.713478519247
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 09:00:00+00:00,0.015747077561816415,922.1288149595869,907.72171357,569.9166666666666,14,550.5011673093109
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 10:00:00+00:00,0.02849985972018236,933.9638271277569,907.72171357,629.9166666666666,5,18794.15007036298
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 12:00:00+00:00,0.014722686736254476,921.1846783265713,907.72171357,749.9166666666666,10,1644.5911527593607
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 14:00:00+00:00,0.012511545866766751,919.150059479383,907.72171357,869.9166666666666,8,2057.577368395744
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 15:00:00+00:00,0.01840277845428167,924.5809679276547,907.72171357,929.9166666666666,7,1480.181183854441
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 17:00:00+00:00,0.02162911474652984,927.5687943342358,907.72171357,1049.9166666666667,10,775.38516199284
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 18:00:00+00:00,0.033448580749677326,938.5972087605194,907.72171357,1109.9166666666667,6,1628.730849744954
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 20:00:00+00:00,0.0317405978395641,936.9954690299033,907.72171357,1229.9166666666667,4,617.6664087431959
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 21:00:00+00:00,0.030414425377140415,935.7536750399555,907.72171357,1289.9166666666667,14,915.8893705513534
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-25 23:00:00+00:00,0.014314455089145292,920.8086983367331,907.72171357,1409.9166666666667,8,1347.7764803463217
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 02:00:00+00:00,0.016522413221961185,922.8440515514594,907.72171357,1589.9166666666667,6,1482.1956626593342
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 05:00:00+00:00,0.03304510589033952,938.2185847715067,907.72171357,1769.9166666666667,7,1182.952721068358
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 08:00:00+00:00,0.015134499348388383,921.5641119176175,907.72171357,1949.9166666666667,4,644.7878371195231
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 10:00:00+00:00,0.015179810790055913,921.6058702621758,907.72171357,2069.9166666666665,4,1112.513933864074
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 11:00:00+00:00,0.037210430547303025,942.1347201017479,907.72171357,2129.9166666666665,10,2986.459204823644
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 12:00:00+00:00,0.040575787633143685,945.3106809816059,907.72171357,2189.9166666666665,8,569.4021876125859
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 14:00:00+00:00,0.020384747131699812,926.4152756155548,907.72171357,2309.9166666666665,3,738.6283529009539
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 16:00:00+00:00,0.019498598317843077,925.5946974488111,907.72171357,2429.9166666666665,5,769.4594975504796
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 19:00:00+00:00,0.02915312049898307,934.5741483926058,907.72171357,2609.9166666666665,22,9864.566044484029
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 21:00:00+00:00,0.022913862336008516,928.7612519463333,907.72171357,2729.9166666666665,7,1873.908161060455
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-26 23:00:00+00:00,0.04633314055154499,950.7688654598055,907.72171357,2849.9166666666665,15,3183.082153093658
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-27 00:00:00+00:00,0.049170352141462904,953.4702282610333,907.72171357,2909.9166666666665,3,1755.374635078364
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-27 02:00:00+00:00,-0.005060237906281649,935.6288529613621,940.37535664,19.016666666666666,3,716.4144805360768
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-27 04:00:00+00:00,-0.011634784628079006,934.5588480066142,945.49573974,40.983333333333334,7,630.8177449775952
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-27 06:00:00+00:00,-0.0043046491959542596,951.8154568791541,955.92151976,26.933333333333334,9,768.502812351686
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-27 12:00:00+00:00,-0.0010515997304616858,937.6720538711563,938.6586282,32.81666666666667,17,3352.54502065164
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-27 13:00:00+00:00,-0.004314605080028108,934.0967733910678,938.13573908,8.8,18,5665.494326748391
MU,0xa088fad0a0a62693af068e2edb80b1578c8a9365,2026-07-27 20:00:00+00:00,-0.0021998968934646814,897.2612238493989,899.23727879,0.6666666666666666,21,4880.365913798844
USO,0xa6ac45e27d19f91c55109191d71cfba4a9f5fbe1,2026-07-24 12:00:00+00:00,-0.013599486192881215,133.92046018224556,135.75414999,0.55,51,2905.5585459891404
USO,0xa6ac45e27d19f91c55109191d71cfba4a9f5fbe1,2026-07-24 21:00:00+00:00,-0.017173709063320344,135.52778432715976,137.8754,12.583333333333334,88,15750.857969079394
USO,0xa6ac45e27d19f91c55109191d71cfba4a9f5fbe1,2026-07-25 00:00:00+00:00,0.008694290863374112,138.37717653244616,137.1793,79.53333333333333,60,15699.419782789084
